status,algorithm,family,space_name,params_json,n_clusters,n_noise,noise_fraction,n_clustered,min_cluster_size,max_cluster_size,median_cluster_size,cluster_size_entropy,imbalance_ratio,silhouette,calinski_harabasz,davies_bouldin,experiment_id,pass_k,pass_min_cluster,pass_noise,pass_silhouette,pass_max_cluster_fraction,pass_all_filters,k_penalty,sil_norm,db_norm,ch_norm,noise_norm,S_struct,hrv_var_reduction,hrv_iqr_compactness,S_hrv_intra_raw,S_hrv_rel_raw,E_ext_raw,D_dom_raw,S_desc_raw,hrv_intra_norm,hrv_rel_norm,desc_norm,struct_norm,S_primary,is_topk
ok,spectral,graph-based,phys_scaled,"{""affinity"": ""nearest_neighbors"", ""n_clusters"": 5}",5,0,0.0,530,66.0,170.0,91.0,2.236537596859784,2.575757575757576,0.1585990006174512,99.17923319036193,1.5652127557620907,1690,True,True,True,True,True,True,0,0.18854796391869585,0.7149763541609601,0.00786815509841417,1.0,0.28245173239443505,0.0016330580789159419,-0.035145745432241596,-0.013078463325547074,1.0,0.3918760334177067,0.13109957733816768,0.23498335019094435,0.08475014152967292,1.0,0.8270918226872057,0.3579478446900774,0.48456787524534606,False
ok,gmm,model-based,umap_hrv_log_nn10_md00,"{""covariance_type"": ""tied"", ""n_components"": 7}",7,0,0.0,530,20.0,111.0,83.0,2.6778755172249333,5.55,0.5726171135902405,2790.972034093595,0.5874879005655963,7712,True,True,True,True,True,True,0,0.6843136796127942,0.92747375752997,0.28744879636708076,1.0,0.5896141142152391,0.3475065560225161,-0.11235907496108795,0.16356030362907448,0.8159029649595687,0.03998145356962659,0.7365869887891937,-0.1929890791380195,0.4297955597968976,0.5892141138732958,0.14049939422912106,0.7527316518061244,0.48455406050092864,False
ok,gmm,model-based,tsne_integrated_perp30,"{""covariance_type"": ""diag"", ""n_components"": 6}",6,0,0.0,530,45.0,133.0,83.5,2.5137013502978816,2.955555555555556,0.3643032908439636,491.7115456300827,0.7945918997525161,22971,True,True,True,True,True,True,0,0.4348684302703601,0.8824620532446029,0.04863817112406997,1.0,0.4291021093490244,0.2090109006305622,-0.18645502938945732,0.05082452862255439,0.8490566037735849,0.29198313719595864,0.1422655737092786,0.16170852392438745,0.2095779749968543,0.6631916599839616,0.7095376592330724,0.5464318438892753,0.4845061160646247,False
ok,optics,density-based,umap_hrv_log_nn15_md01,"{""min_cluster_size"": 0.1, ""min_samples"": 5, ""xi"": 0.01}",6,121,0.2283018867924528,409,53.0,90.0,61.5,2.5501180720378187,1.69811320754717,0.6312623023986816,2619.967728086953,0.5067854322588609,10542,True,True,True,True,True,True,0,0.7545383221842733,0.9450135233132635,0.2696875877343071,0.5433962264150944,0.5921841780128062,0.3614167387601839,-0.1261034893555146,0.16640864751390447,0.8281522878099895,0.04532295092566726,0.8352186842248398,-0.21883953961948482,0.43535950266207024,0.6165467047564521,0.09902772637762414,0.7560348543809976,0.48449942575378924,False
ok,optics,density-based,umap_hrv_log_nn10_md00,"{""min_cluster_size"": 0.05, ""min_samples"": 10, ""xi"": 0.1}",9,198,0.3735849056603773,332,26.0,54.0,30.0,3.103254036086417,2.076923076923077,0.6756799817085266,3919.010740873237,0.490573604867363,8018,True,True,True,True,True,True,1,0.8077262429117017,0.9485369800467712,0.4046115233464769,0.25283018867924545,0.5310596693037085,0.4222741066953329,-0.12083836175766602,0.20502911931413328,0.7812679288582904,0.04877672354306445,0.6961958289599091,-0.1747150422078276,0.510800568492262,0.5119310441445013,0.16981627198525562,0.6774739117511369,0.48449814013602727,False
ok,birch,hierarchical-centroid,umap_integrated_nn10_md00,"{""branching_factor"": 25, ""n_clusters"": 10, ""threshold"": 0.3}",10,0,0.0,530,21.0,89.0,53.5,3.222567347615928,4.238095238095238,0.433442085981369,701.5061066809609,0.6896290243619967,13857,True,True,True,True,True,True,1,0.517658634803697,0.9052745432330545,0.07042829475230813,1.0,0.37036995883928725,0.26060261641245264,-0.20541919600958744,0.07419389144363658,0.8466307277628032,0.31632322443959826,0.15789419780823089,0.1740579977652495,0.25522758922514166,0.6577786688051324,0.7293498121978597,0.470945705772683,0.4844917788725688,False
ok,spectral,graph-based,umap_integrated_nn30_md00,"{""affinity"": ""nearest_neighbors"", ""n_clusters"": 7}",7,0,0.0,530,48.0,107.0,66.0,2.7500364323050777,2.2291666666666665,0.4063566923141479,638.7507226760451,0.745774530074824,17594,True,True,True,True,True,True,0,0.4852252480615841,0.893071954630131,0.06391026316485889,1.0,0.4537279890018085,0.25008901476763024,-0.1722562703805695,0.08115090070835033,0.7822102425876011,0.30212792194599997,0.15388101049565334,0.16532524221350398,0.2688173816190662,0.5140336808340016,0.715339928778956,0.578082524761321,0.484481436679595,False
ok,birch,hierarchical-centroid,umap_integrated_nn30_md00,"{""branching_factor"": 50, ""n_clusters"": 8, ""threshold"": 0.3}",8,0,0.0,530,41.0,100.0,65.0,2.9346645962062583,2.4390243902439024,0.4105783104896545,670.1739307661251,0.7705112446112381,17681,True,True,True,True,True,True,0,0.49028042195515914,0.8876957104046408,0.06717400644613795,1.0,0.4547003624172324,0.24627025571857356,-0.15657803498314643,0.08513093943788555,0.7672057502246182,0.31637377426287266,0.14954707322150004,0.17659752001756085,0.276591972394516,0.48055332798716943,0.733423945555169,0.5793322783170916,0.48443571462582113,False
ok,birch,hierarchical-centroid,umap_integrated_nn30_md00,"{""branching_factor"": 100, ""n_clusters"": 8, ""threshold"": 0.3}",8,0,0.0,530,41.0,100.0,65.0,2.9346645962062583,2.4390243902439024,0.4105783104896545,670.1739307661251,0.7705112446112381,17691,True,True,True,True,True,True,0,0.49028042195515914,0.8876957104046408,0.06717400644613795,1.0,0.4547003624172324,0.24627025571857356,-0.15657803498314643,0.08513093943788555,0.7672057502246182,0.31637377426287266,0.14954707322150004,0.17659752001756085,0.276591972394516,0.48055332798716943,0.733423945555169,0.5793322783170916,0.48443571462582113,False
ok,birch,hierarchical-centroid,tsne_integrated_perp40,"{""branching_factor"": 25, ""n_clusters"": 8, ""threshold"": 1.0}",8,0,0.0,530,44.0,84.0,67.0,2.9706346809854707,1.9090909090909087,0.3094062805175781,382.8257637287971,0.8991269709528232,24121,True,True,True,True,True,True,0,0.36913204154449886,0.8597425416427468,0.03732884719735962,1.0,0.3964511888327385,0.19241212343583514,-0.2018272070772984,0.034716391230581706,0.8874213836477987,0.32180872861381343,0.16716390288351518,0.17511693916461485,0.17811240772788103,0.7487971130713711,0.7310486626311109,0.5044668915703981,0.4844252207378543,False
ok,birch,hierarchical-centroid,phys_scaled,"{""branching_factor"": 100, ""n_clusters"": 6, ""threshold"": 0.5}",6,0,0.0,530,34.0,118.0,109.5,2.4555670660690536,3.4705882352941178,0.1143561104068687,80.80694502601838,1.771486995354166,1819,True,True,True,True,True,True,0,0.13556934428263556,0.6701449887085353,0.005959933891775854,1.0,0.249982750584427,0.004174325730741676,-0.013389779749040083,-0.0028513164611710276,0.995956873315364,0.4131433062243211,0.12828403909939481,0.2507151026272063,0.1047278068425514,0.9909783480352847,0.8523301356459407,0.31621673108120224,0.4843706119014386,False
ok,spectral,graph-based,tsne_integrated_perp30,"{""affinity"": ""nearest_neighbors"", ""n_clusters"": 8}",8,0,0.0,530,21.0,116.0,59.5,2.818992586613489,5.523809523809524,0.3477282226085663,477.483139150536,0.7565227370235956,23320,True,True,True,True,True,True,0,0.41502062576877213,0.8907359538060263,0.047160350466236234,1.0,0.42426809277743716,0.23386988483909427,-0.20548286376999253,0.05812878539545953,0.8353099730458221,0.3019495769786134,0.13916406628200667,0.16961548400042736,0.2238460792006485,0.6325180433039295,0.7222227261866645,0.540218871276937,0.48434899943758003,False
ok,kmeans,centroid-based,umap_hrv_log_nn10_md00,"{""n_clusters"": 7}",7,0,0.0,530,20.0,111.0,85.0,2.6787147680283674,5.55,0.571937620639801,2795.7248216946946,0.5876562251474378,7637,True,True,True,True,True,True,0,0.6835000212284669,0.927437174092028,0.287942440381911,1.0,0.5894417697530495,0.34882181364646087,-0.11123144748925151,0.1648005091921759,0.8144654088050314,0.039839967115276376,0.7401290405175618,-0.19415073517457507,0.4322181720843101,0.5860064153969524,0.13863575960101604,0.7525101442031581,0.4843323312798917,False
ok,birch,hierarchical-centroid,umap_hrv_log_nn30_md01,"{""branching_factor"": 25, ""n_clusters"": 5, ""threshold"": 0.5}",5,0,0.0,530,73.0,151.0,104.0,2.2798645635148165,2.068493150684932,0.5346353650093079,2578.2469957560247,0.7197575295848379,12610,True,True,True,True,True,True,0,0.6388324598822532,0.8987264544806653,0.26535430134786414,1.0,0.5595478726399543,0.29019055824668116,-0.1507858905486105,0.11379997872856448,0.935130278526505,0.03363839590390833,0.8231062296490478,-0.2233849917619785,0.33259395216327814,0.8552526062550121,0.09173549722667601,0.7140886863348958,0.4843276755372089,False
ok,birch,hierarchical-centroid,umap_hrv_log_nn30_md01,"{""branching_factor"": 50, ""n_clusters"": 5, ""threshold"": 0.5}",5,0,0.0,530,73.0,151.0,104.0,2.2798645635148165,2.068493150684932,0.5346353650093079,2578.2469957560247,0.7197575295848379,12620,True,True,True,True,True,True,0,0.6388324598822532,0.8987264544806653,0.26535430134786414,1.0,0.5595478726399543,0.29019055824668116,-0.1507858905486105,0.11379997872856448,0.935130278526505,0.03363839590390833,0.8231062296490478,-0.2233849917619785,0.33259395216327814,0.8552526062550121,0.09173549722667601,0.7140886863348958,0.4843276755372089,False
ok,birch,hierarchical-centroid,umap_hrv_log_nn30_md01,"{""branching_factor"": 100, ""n_clusters"": 5, ""threshold"": 0.5}",5,0,0.0,530,73.0,151.0,104.0,2.2798645635148165,2.068493150684932,0.5346353650093079,2578.2469957560247,0.7197575295848379,12630,True,True,True,True,True,True,0,0.6388324598822532,0.8987264544806653,0.26535430134786414,1.0,0.5595478726399543,0.29019055824668116,-0.1507858905486105,0.11379997872856448,0.935130278526505,0.03363839590390833,0.8231062296490478,-0.2233849917619785,0.33259395216327814,0.8552526062550121,0.09173549722667601,0.7140886863348958,0.4843276755372089,False
ok,agglomerative,hierarchical-distance,umap_integrated_nn10_md03,"{""linkage"": ""complete"", ""n_clusters"": 10}",10,0,0.0,530,28.0,79.0,56.0,3.2448739190202733,2.821428571428572,0.3411676585674286,502.9415707798679,0.82831300941608,14835,True,True,True,True,True,True,1,0.4071646826945488,0.8751331526810707,0.04980456759848905,1.0,0.3174987266470356,0.24852317313533634,-0.1490667456835531,0.08948720560778056,0.8657681940700809,0.3052653221139167,0.1548632366192799,0.1672267544939577,0.2851014842564332,0.7004811547714516,0.7183905083137795,0.402992376956687,0.4843079463459696,False
ok,gmm,model-based,umap_integrated_nn15_md03,"{""covariance_type"": ""diag"", ""n_components"": 10}",10,0,0.0,530,32.0,66.0,54.5,3.296717000011566,2.0625,0.3895276188850403,621.8515765901536,0.7911777871180126,16627,True,True,True,True,True,True,1,0.465073285208697,0.8832040718869494,0.062155048536897524,1.0,0.3432756335233531,0.2614997164957606,-0.1784060778751344,0.08553739874740258,0.8277628032345012,0.355349306750536,0.15354800991015957,0.2026801117523273,0.27738594828598573,0.6156776263031272,0.775268019547816,0.4361224281432454,0.48430481810609505,False
ok,birch,hierarchical-centroid,umap_integrated_nn30_md03,"{""branching_factor"": 50, ""n_clusters"": 8, ""threshold"": 0.5}",8,0,0.0,530,46.0,93.0,65.0,2.959165528526216,2.0217391304347827,0.3543541729450226,521.3269845940788,0.8403753046724649,18983,True,True,True,True,True,True,0,0.42295486561910134,0.8725115496738147,0.05171415208896026,1.0,0.42271620589106995,0.23135603124057993,-0.12980441138081344,0.08689185419202256,0.7952380952380953,0.30474248944338644,0.15952259245352365,0.16546296487431342,0.2800317358074378,0.5431034482758621,0.7155608760401784,0.5382242917012032,0.48430004532111215,False
ok,birch,hierarchical-centroid,umap_integrated_nn30_md03,"{""branching_factor"": 100, ""n_clusters"": 8, ""threshold"": 0.5}",8,0,0.0,530,46.0,93.0,65.0,2.959165528526216,2.0217391304347827,0.3543541729450226,521.3269845940788,0.8403753046724649,18993,True,True,True,True,True,True,0,0.42295486561910134,0.8725115496738147,0.05171415208896026,1.0,0.42271620589106995,0.23135603124057993,-0.12980441138081344,0.08689185419202256,0.7952380952380953,0.30474248944338644,0.15952259245352365,0.16546296487431342,0.2800317358074378,0.5431034482758621,0.7155608760401784,0.5382242917012032,0.48430004532111215,False
ok,gmm,model-based,tsne_integrated_perp40,"{""covariance_type"": ""diag"", ""n_components"": 7}",7,0,0.0,530,38.0,141.0,56.0,2.6266745616379064,3.710526315789474,0.3693632781505584,408.3104427529378,0.7328254412062236,23611,True,True,True,True,True,True,0,0.4409275087257558,0.8958862921668598,0.039975790491696604,1.0,0.4330844633269966,0.22301732725691567,-0.16941729476710482,0.06604347844730747,0.8385444743935311,0.2835780084321694,0.19784944960293654,0.1391497710216376,0.2393066070429491,0.6397353648757018,0.6733468490849275,0.5515502078483907,0.48426130721925575,False
ok,spectral,graph-based,umap_integrated_nn30_md03,"{""affinity"": ""rbf"", ""n_clusters"": 8}",8,0,0.0,530,42.0,98.0,62.0,2.950851858157315,2.333333333333333,0.3755649626255035,584.8198944092468,0.7802326293318025,18869,True,True,True,True,True,True,0,0.44835371170067784,0.8855828777408379,0.05830878613218298,1.0,0.43717585895053435,0.22031625925806322,-0.13083791327640215,0.07985459024427705,0.776010781671159,0.34225631937168854,0.15758027370554034,0.19230534144851988,0.2662851742560287,0.5002004811547713,0.7586238662112219,0.5568087187737958,0.48416686015625765,False
ok,gmm,model-based,tsne_integrated_perp10,"{""covariance_type"": ""tied"", ""n_components"": 8}",8,0,0.0,530,38.0,85.0,69.5,2.9557107926130923,2.236842105263158,0.3955514132976532,572.514728387939,0.7829295024451108,21708,True,True,True,True,True,True,0,0.4722864738460729,0.8849967429701528,0.05703072111692614,1.0,0.44505696901640285,0.209922419043698,-0.20173685018305257,0.04525871135299775,0.8429469901168014,0.3057616089348857,0.1635107090194677,0.16497991354857966,0.19870573114640622,0.6495589414595027,0.7147859210195349,0.5669380015904634,0.48415047879466555,False
ok,birch,hierarchical-centroid,tsne_integrated_perp30,"{""branching_factor"": 25, ""n_clusters"": 7, ""threshold"": 0.5}",7,0,0.0,530,43.0,93.0,81.0,2.7661872377623817,2.1627906976744184,0.3289189338684082,472.4205605048869,0.8701060503267533,23424,True,True,True,True,True,True,0,0.39249745540068176,0.8660499094504095,0.04663453028284445,1.0,0.4088477147960725,0.20672470873013074,-0.13683459866432562,0.06930098577234818,0.8397124887690925,0.2810520003111577,0.1408713266949106,0.1544750022093372,0.24566980803702063,0.6423416198877305,0.6979329835570532,0.52039966200214,0.484139269002449,False
ok,birch,hierarchical-centroid,tsne_integrated_perp20,"{""branching_factor"": 50, ""n_clusters"": 9, ""threshold"": 0.7}",9,0,0.0,530,35.0,91.0,53.0,3.111386620362784,2.6,0.35965296626091,503.28117217481423,0.8798341940143207,22830,True,True,True,True,True,True,1,0.42929990217246267,0.8639356078018201,0.0498398399923163,1.0,0.321895608098987,0.22233572962713152,-0.1239813245191392,0.08380890796862323,0.8786163522012579,0.2982267987167326,0.17411325688058896,0.15652478203753611,0.2740095217290217,0.7291499599037692,0.7012214274230615,0.40864351688062456,0.48413848929067993,False
ok,kmeans,centroid-based,umap_integrated_nn30_md00,"{""n_clusters"": 9}",9,0,0.0,530,46.0,92.0,53.0,3.134252070155856,2.0,0.4552649557590484,830.3435163463996,0.7062767528806897,17179,True,True,True,True,True,True,1,0.5437904157930505,0.9016563483355713,0.08380987657449392,1.0,0.38177601917186255,0.25837958014948453,-0.19569342231675502,0.07675037916298871,0.807277628032345,0.3644603365221888,0.1477152888975526,0.21080764889626638,0.26022142149439376,0.5699679230152366,0.7883069563638861,0.4856054694312301,0.4841338407566699,False
ok,birch,hierarchical-centroid,umap_integrated_nn10_md00,"{""branching_factor"": 100, ""n_clusters"": 5, ""threshold"": 0.7}",5,0,0.0,530,71.0,164.0,102.0,2.261445350256988,2.309859154929577,0.3786500096321106,538.5646959879932,0.9153398506583184,13932,True,True,True,True,True,True,0,0.4520478991993804,0.856218856200732,0.053504531498511275,1.0,0.42845855445463055,0.22110108603528547,-0.2485428825203262,0.033243498613040795,0.9290206648697216,0.21931601026153605,0.22036132087829824,0.08741281091958575,0.17523526553512175,0.8416198877305536,0.5903456961059761,0.5456047079301423,0.4841266366871341,False
ok,birch,hierarchical-centroid,umap_integrated_nn10_md00,"{""branching_factor"": 50, ""n_clusters"": 5, ""threshold"": 0.7}",5,0,0.0,530,71.0,164.0,102.0,2.261445350256988,2.309859154929577,0.3786500096321106,538.5646959879932,0.9153398506583184,13922,True,True,True,True,True,True,0,0.4520478991993804,0.856218856200732,0.053504531498511275,1.0,0.42845855445463055,0.22110108603528547,-0.2485428825203262,0.033243498613040795,0.9290206648697216,0.21931601026153605,0.22036132087829824,0.08741281091958575,0.17523526553512175,0.8416198877305536,0.5903456961059761,0.5456047079301423,0.4841266366871341,False
ok,birch,hierarchical-centroid,umap_integrated_nn10_md00,"{""branching_factor"": 25, ""n_clusters"": 5, ""threshold"": 0.7}",5,0,0.0,530,71.0,164.0,102.0,2.261445350256988,2.309859154929577,0.3786500096321106,538.5646959879932,0.9153398506583184,13912,True,True,True,True,True,True,0,0.4520478991993804,0.856218856200732,0.053504531498511275,1.0,0.42845855445463055,0.22110108603528547,-0.2485428825203262,0.033243498613040795,0.9290206648697216,0.21931601026153605,0.22036132087829824,0.08741281091958575,0.17523526553512175,0.8416198877305536,0.5903456961059761,0.5456047079301423,0.4841266366871341,False
ok,birch,hierarchical-centroid,umap_integrated_nn10_md00,"{""branching_factor"": 50, ""n_clusters"": 9, ""threshold"": 0.3}",9,0,0.0,530,47.0,76.0,56.0,3.1524196555706028,1.6170212765957446,0.4262186288833618,713.3214496151004,0.7861838675308006,13866,True,True,True,True,True,True,1,0.5090089108767284,0.8842894436449404,0.07165548473261697,1.0,0.3613538230834913,0.2590203991068193,-0.17210538419495827,0.08657008578610827,0.8436657681940701,0.2918542334507802,0.14876861076618406,0.1596673801856909,0.27940319476790265,0.6511627906976745,0.7062630701699848,0.4593576187873933,0.48411569503914614,False
ok,birch,hierarchical-centroid,umap_integrated_nn10_md00,"{""branching_factor"": 25, ""n_clusters"": 8, ""threshold"": 0.7}",8,0,0.0,530,22.0,107.0,68.0,2.879461787538859,4.863636363636363,0.3858904242515564,605.2624771585178,0.7844079747498043,13915,True,True,True,True,True,True,0,0.460717928899186,0.8846754137904449,0.06043203662617017,1.0,0.4417619084083911,0.2434771070991075,-0.20842215406410838,0.06271740263382114,0.8486972147349506,0.2566000798030929,0.18905541861570074,0.12290343027745482,0.23280946465433788,0.6623897353648758,0.647282986600618,0.5627029889440649,0.48409360425813325,False
ok,birch,hierarchical-centroid,umap_integrated_nn10_md00,"{""branching_factor"": 100, ""n_clusters"": 8, ""threshold"": 0.7}",8,0,0.0,530,22.0,107.0,68.0,2.879461787538859,4.863636363636363,0.3858904242515564,605.2624771585178,0.7844079747498043,13935,True,True,True,True,True,True,0,0.460717928899186,0.8846754137904449,0.06043203662617017,1.0,0.4417619084083911,0.2434771070991075,-0.20842215406410838,0.06271740263382114,0.8486972147349506,0.2566000798030929,0.18905541861570074,0.12290343027745482,0.23280946465433788,0.6623897353648758,0.647282986600618,0.5627029889440649,0.48409360425813325,False
ok,birch,hierarchical-centroid,umap_integrated_nn10_md00,"{""branching_factor"": 50, ""n_clusters"": 8, ""threshold"": 0.7}",8,0,0.0,530,22.0,107.0,68.0,2.879461787538859,4.863636363636363,0.3858904242515564,605.2624771585178,0.7844079747498043,13925,True,True,True,True,True,True,0,0.460717928899186,0.8846754137904449,0.06043203662617017,1.0,0.4417619084083911,0.2434771070991075,-0.20842215406410838,0.06271740263382114,0.8486972147349506,0.2566000798030929,0.18905541861570074,0.12290343027745482,0.23280946465433788,0.6623897353648758,0.647282986600618,0.5627029889440649,0.48409360425813325,False
ok,birch,hierarchical-centroid,umap_integrated_nn15_md03,"{""branching_factor"": 25, ""n_clusters"": 5, ""threshold"": 0.3}",5,0,0.0,530,60.0,176.0,86.0,2.2200684024588417,2.933333333333333,0.3582045137882232,483.1668334311537,0.7840870792417796,17032,True,True,True,True,True,True,0,0.42756545371653815,0.884745156788023,0.047750682267115166,1.0,0.4270091264039741,0.18431519603612628,-0.15214637900547912,0.04973056601948412,0.8889487870619946,0.24165154059032068,0.19934302972957807,0.10935316949435106,0.2074410330873693,0.752205292702486,0.6255444216376859,0.5437418146924125,0.48408975812171673,False
ok,optics,density-based,tsne_hrv_log_perp10,"{""min_cluster_size"": 0.05, ""min_samples"": 20, ""xi"": 0.01}",10,174,0.3283018867924528,356,26.0,65.0,31.0,3.253238768633305,2.5,0.6046634912490845,1192.7859795991446,0.4944305263120165,19481,True,True,True,True,True,True,1,0.7226875933562356,0.947698721933938,0.12145463744360523,0.3433962264150944,0.43478374493651994,0.5041103259110461,0.02432244521413161,0.3121951736322803,0.6817817014446228,0.047635839984468936,0.676344745967418,-0.16955833580109714,0.720138284520095,0.28994192804303354,0.178089131010763,0.5537342281024115,0.48408816841839536,False
ok,kmeans,centroid-based,umap_hrv_log_nn15_md00,"{""n_clusters"": 9}",9,0,0.0,530,33.0,97.0,55.0,3.0870984003585464,2.9393939393939394,0.5254233479499817,4472.577767722827,0.6738571433167406,9547,True,True,True,True,True,True,1,0.6278015361441335,0.9087023826201265,0.46210726532924223,1.0,0.5078680687687952,0.40737724254652247,-0.06499739435692807,0.21842738778514226,0.7773584905660378,0.0430950294238382,0.6868797268578343,-0.17589739746066355,0.5369726893032247,0.5032076984763434,0.16791942978535584,0.6476666537854496,0.4840825303548309,False
ok,leiden_knn,community-graph,umap_integrated_nn15_md03,"{""n_neighbors"": 15, ""resolution"": 1.0}",9,0,0.0,530,33.0,77.0,62.0,3.1255737154965555,2.333333333333333,0.3683045208454132,578.6763689438362,0.7858349392278862,17157,True,True,True,True,True,True,1,0.4396597004905973,0.8843652792524094,0.057670694378355,1.0,0.3336081525420206,0.23159653466257052,-0.14816115988212225,0.0796934568446934,0.8509433962264151,0.3418130246698245,0.15812120042528227,0.19183275714129244,0.2659704169566277,0.6674017642341621,0.7578657033369003,0.4236971925906087,0.48406743759668436,False
ok,spectral,graph-based,tsne_hrv_log_perp40,"{""affinity"": ""nearest_neighbors"", ""n_clusters"": 6}",6,0,0.0,530,15.0,145.0,91.0,2.3584518403658574,9.666666666666666,0.4018470644950866,766.3636615068204,0.8051162780060658,21408,True,True,True,True,True,True,0,0.47982519721072225,0.8801746990476973,0.07716466642372616,1.0,0.4512823953439935,0.344542178466276,-0.08145575950073848,0.1741430032794702,0.9178796046720575,0.036717056829767766,0.8202679103204398,-0.2203784333152945,0.450467760414134,0.8167602245388932,0.09655889266933715,0.574939298793454,0.4840623642849565,False
ok,agglomerative,hierarchical-distance,umap_hrv_log_nn15_md00,"{""linkage"": ""ward"", ""n_clusters"": 10}",10,0,0.0,530,26.0,85.0,48.5,3.2337581839844405,3.269230769230769,0.4978660643100738,4404.017604303516,0.6808015830904646,9746,True,True,True,True,True,True,1,0.594803085066168,0.9071930874314793,0.45498632554226326,1.0,0.49408558738816843,0.4396855885805649,-0.017171880592003714,0.2569426009115374,0.7522911051212937,0.037639556043304497,0.7860222966041205,-0.209458999750923,0.6122081432863382,0.44727345629510795,0.11407684451521594,0.6299525690114745,0.4840310525651518,False
ok,gmm,model-based,umap_integrated_nn15_md03,"{""covariance_type"": ""tied"", ""n_components"": 10}",10,0,0.0,530,27.0,68.0,54.0,3.2913732924261287,2.5185185185185186,0.3877314925193786,623.2243652204105,0.7918315226713046,16628,True,True,True,True,True,True,1,0.46292251487945824,0.883061989882154,0.062297631994823695,1.0,0.3425158851711625,0.25568045250328203,-0.18837088483255027,0.07805991756894909,0.8364779874213837,0.36034243819925,0.15335037720936326,0.20623459357666601,0.26277946826301546,0.6351242983159584,0.7809704436771212,0.4351459532730156,0.4839782506089253,False
ok,leiden_knn,community-graph,umap_integrated_nn30_md01,"{""n_neighbors"": 30, ""resolution"": 1.5}",10,0,0.0,530,42.0,70.0,54.0,3.3051685102163533,1.6666666666666667,0.405122309923172,705.9442120212848,0.7963116348130735,18442,True,True,True,True,True,True,1,0.48374713768349403,0.8820882883424335,0.07088925457679733,1.0,0.3516602983361522,0.26248256059719094,-0.17128917805566304,0.08897386513604934,0.7971248876909255,0.38623874389957774,0.13943147726841912,0.2285376775491787,0.2840987271559633,0.5473135525260626,0.8167510863946957,0.4468989101999573,0.48397220983872813,False
ok,agglomerative,hierarchical-distance,tsne_integrated_perp10,"{""linkage"": ""average"", ""n_clusters"": 9}",9,0,0.0,530,35.0,114.0,55.0,3.082241341615185,3.257142857142857,0.3757381737232208,533.2970527639987,0.8387482306531909,21828,True,True,True,True,True,True,1,0.44856112321513886,0.8728651757500541,0.05295741246689609,1.0,0.3320952989670388,0.25192679489361236,-0.16374537807904033,0.08565792570455129,0.8734052111410603,0.2799785965486733,0.1564919361740678,0.14903743673185096,0.27762138513294093,0.717522052927025,0.6892095447786701,0.42175278100478875,0.4839519995888655,False
ok,meanshift,density-based,tsne_integrated_perp10,"{""n_samples"": 200, ""quantile"": 0.1}",5,0,0.0,530,65.0,153.0,99.0,2.2558141518150983,2.353846153846154,0.3231613636016845,398.38298893454527,1.0805848456141751,22095,True,True,True,True,True,True,0,0.3856030566908144,0.8203047315252499,0.03894468441853231,1.0,0.39078866040399307,0.23870464823980056,-0.1716831034985756,0.07454954754445008,0.9188679245283019,0.15659580485179206,0.1965744434181697,0.050644730370803526,0.2559223263441797,0.8189655172413794,0.5313589857860774,0.49718906504179966,0.4839349810864042,False
ok,kmeans,centroid-based,tsne_integrated_perp40,"{""n_clusters"": 10}",10,0,0.0,530,40.0,62.0,54.0,3.306840095115724,1.55,0.3979811072349548,512.6428552890358,0.7705844925888176,23540,True,True,True,True,True,True,1,0.47519590924515437,0.8876797907878335,0.05081218279951523,1.0,0.3453255511720329,0.21912528893976443,-0.20718678547037342,0.04860045917570929,0.8736747529200359,0.37217292531250207,0.15411315870730888,0.2142871001065588,0.20523348717137502,0.7181234963913392,0.7938890095347455,0.43875710719744127,0.4839234984945585,False
ok,gmm,model-based,umap_integrated_nn15_md01,"{""covariance_type"": ""spherical"", ""n_components"": 9}",9,0,0.0,530,42.0,71.0,60.0,3.1530543951163,1.6904761904761905,0.4554463028907776,849.052794403018,0.6639553139200646,15989,True,True,True,True,True,True,1,0.5440075697960608,0.9108544328868385,0.08575309893358038,1.0,0.38509725402806794,0.23896674950263858,-0.19566062838286122,0.06511579834843864,0.8199460916442048,0.3691454144625193,0.1480247220108727,0.2139943735205017,0.2374944806719888,0.5982357658380111,0.7934193908307783,0.48987412281608445,0.4839226302729751,False
ok,optics,density-based,umap_hrv_log_nn10_md01,"{""min_cluster_size"": 0.05, ""min_samples"": 5, ""xi"": 0.05}",10,132,0.2490566037735849,398,26.0,56.0,37.5,3.273573016123652,2.1538461538461537,0.5712190270423889,2468.9351726377868,0.6534992779007628,8639,True,True,True,True,True,True,1,0.6826395418002694,0.9131269336745861,0.2540007270328615,0.5018867924528302,0.45145644111332695,0.3814965320572737,0.13021917276292405,0.2809855883395338,0.7420435510887772,0.046109774517831624,0.7880229830184773,-0.20413005274306104,0.6591736129650179,0.42440752277828575,0.12262602763196295,0.5751629930200145,0.4839082228748096,False
