variable,cluster_1,cluster_2,test,statistic,p_value,effect_size,median_1,median_2,median_diff,mean_1,mean_2,n_1,n_2,p_adj_fdr
imc_final,0,4,mannwhitneyu,2177.5,9.480988064717071e-10,-0.5254440448948459,30.2734375,36.48484302508896,-6.2114055250889635,31.662140470692858,36.58264497181667,133,69,2.3702470161792678e-09
imc_final,0,5,mannwhitneyu,4834.5,9.985962343898016e-13,0.7309344790547798,30.2734375,25.404790015179625,4.868647484820375,31.662140470692858,25.125739684595015,133,42,3.744735878961756e-12
imc_final,1,2,mannwhitneyu,6304.5,0.30353699141520873,0.08111120637914773,28.71454076572109,28.303850156087407,0.41069060963368287,29.255311968068415,28.676937674056024,109,107,0.32521820508772364
imc_final,1,3,mannwhitneyu,2923.0,0.008407494354558865,-0.23381389252948886,28.71454076572109,30.77777777777778,-2.063237012056689,29.255311968068415,31.808060403317423,109,70,0.009700955024490997
imc_final,1,4,mannwhitneyu,1057.5,7.109308704427404e-16,-0.7187873952931791,28.71454076572109,36.48484302508896,-7.770302259367874,29.255311968068415,36.58264497181667,109,69,3.554654352213702e-15
imc_final,1,5,mannwhitneyu,3579.0,8.551670048144954e-08,0.563564875491481,28.71454076572109,25.404790015179625,3.3097507505414647,29.255311968068415,25.125739684595015,109,42,1.6034381340271788e-07
imc_final,2,3,mannwhitneyu,2589.0,0.0005269009124862247,-0.30867823765020025,28.303850156087407,30.77777777777778,-2.473927621690372,28.676937674056024,31.808060403317423,107,70,0.0007185012442993973
imc_final,2,4,mannwhitneyu,711.5,1.7337698063544197e-19,-0.8072599214411486,28.303850156087407,36.48484302508896,-8.180992869001557,28.676937674056024,36.58264497181667,107,69,2.6006547095316298e-18
imc_final,2,5,mannwhitneyu,3594.0,1.3370604357974853e-08,0.5994659546061415,28.303850156087407,25.404790015179625,2.899060140907782,28.676937674056024,25.125739684595015,107,42,2.8651295052803257e-08
imc_final,3,4,mannwhitneyu,1245.0,8.362030072968342e-07,-0.484472049689441,30.77777777777778,36.48484302508896,-5.707065247311185,31.808060403317423,36.58264497181667,70,69,1.393671678828057e-06
imc_final,3,5,mannwhitneyu,2530.5,1.8804774950385316e-10,0.7214285714285714,30.77777777777778,25.404790015179625,5.372987762598154,31.808060403317423,25.125739684595015,70,42,5.641432485115595e-10
imc_final,4,5,mannwhitneyu,2802.5,1.9198471507186378e-16,0.9340924775707384,36.48484302508896,25.404790015179625,11.080053009909339,36.58264497181667,25.125739684595015,69,42,1.4398853630389784e-15
bp_systolic,0,1,mannwhitneyu,12559.5,1.0774540292234851e-22,0.7327033179278472,147.0,128.0,19.0,148.3233082706767,126.03669724770643,133,109,5.387270146117425e-22
bp_systolic,0,2,mannwhitneyu,13445.5,2.3492470837301827e-32,0.8896071955589909,147.0,121.0,26.0,148.3233082706767,120.06542056074767,133,107,3.523870625595274e-31
bp_systolic,0,3,mannwhitneyu,7567.0,2.455109711905856e-13,0.6255639097744361,147.0,128.0,19.0,148.3233082706767,130.72857142857143,133,70,7.365329135717567e-13
bp_systolic,0,4,mannwhitneyu,8974.5,8.613350616886504e-29,0.9558679306963059,147.0,121.0,26.0,148.3233082706767,120.72463768115942,133,69,6.460012962664878e-28
bp_systolic,0,5,mannwhitneyu,5206.5,3.3460406078735364e-17,0.864124597207304,147.0,124.0,23.0,148.3233082706767,124.83333333333333,133,42,1.2547652279525763e-16
bp_systolic,1,2,mannwhitneyu,7232.5,0.0022833487005154457,0.2402469347509217,128.0,121.0,7.0,126.03669724770643,120.06542056074767,109,107,0.003805581167525743
bp_systolic,1,3,mannwhitneyu,3388.0,0.20721764316889357,-0.11192660550458716,128.0,128.0,0.0,126.03669724770643,130.72857142857143,109,70,0.2390972805794926
bp_systolic,1,4,mannwhitneyu,4798.5,0.0019397205437375839,0.27602712405265256,128.0,121.0,7.0,126.03669724770643,120.72463768115942,109,69,0.0036369760195079696
bp_systolic,1,5,mannwhitneyu,2471.0,0.45075271155891006,0.07951070336391437,128.0,124.0,4.0,126.03669724770643,124.83333333333333,109,42,0.4829493338131179
bp_systolic,2,3,mannwhitneyu,2385.0,4.4933904232399926e-05,-0.36315086782376504,121.0,128.0,-7.0,120.06542056074767,130.72857142857143,107,70,9.628693764085699e-05
bp_systolic,2,4,mannwhitneyu,3662.5,0.9311339701198392,-0.00785588514154138,121.0,121.0,0.0,120.06542056074767,120.72463768115942,107,69,0.9311339701198392
bp_systolic,2,5,mannwhitneyu,1769.0,0.04383299430275397,-0.21272808188696038,121.0,124.0,-3.0,120.06542056074767,124.83333333333333,107,42,0.05977226495830087
bp_systolic,3,4,mannwhitneyu,3387.0,4.222484746637248e-05,0.40248447204968946,128.0,121.0,7.0,130.72857142857143,120.72463768115942,70,69,9.628693764085699e-05
bp_systolic,3,5,mannwhitneyu,1751.5,0.0910653595308931,0.19149659863945578,128.0,124.0,4.0,130.72857142857143,124.83333333333333,70,42,0.11383169941361637
bp_systolic,4,5,mannwhitneyu,1077.5,0.02396419723741094,-0.25638371290545203,121.0,124.0,-3.0,120.72463768115942,124.83333333333333,69,42,0.03594629585611642
bp_diastolic,0,1,mannwhitneyu,10470.0,2.68815524948764e-09,0.4444367800234531,84.0,77.0,7.0,84.74436090225564,76.4954128440367,133,109,1.3440776247438199e-08
bp_diastolic,0,2,mannwhitneyu,12259.5,6.161774489002343e-22,0.7229288173705292,84.0,71.0,13.0,84.74436090225564,71.93457943925233,133,107,9.242661733503515e-21
bp_diastolic,0,3,mannwhitneyu,6348.5,2.0511069513256788e-05,0.36380236305048336,84.0,77.0,7.0,84.74436090225564,78.44285714285714,133,70,5.127767378314197e-05
bp_diastolic,0,4,mannwhitneyu,7415.0,7.045922828418673e-13,0.6159965130216847,84.0,75.0,9.0,84.74436090225564,74.21739130434783,133,69,5.284442121314005e-12
bp_diastolic,0,5,mannwhitneyu,4255.0,3.2068285278641943e-07,0.5234514858575009,84.0,73.5,10.5,84.74436090225564,74.88095238095238,133,42,1.2025606979490729e-06
bp_diastolic,1,2,mannwhitneyu,7690.5,5.1266637264228136e-05,0.31878590414130153,77.0,71.0,6.0,76.4954128440367,71.93457943925233,109,107,0.00010985707985191744
bp_diastolic,1,3,mannwhitneyu,3478.5,0.3203099260277943,-0.08820445609436435,77.0,77.0,0.0,76.4954128440367,78.44285714285714,109,70,0.343189206458351
bp_diastolic,1,4,mannwhitneyu,4366.0,0.07063921622540925,0.16101582236404732,77.0,75.0,2.0,76.4954128440367,74.21739130434783,109,69,0.09632620394373989
bp_diastolic,1,5,mannwhitneyu,2537.5,0.30272381046859154,0.10856269113149847,77.0,73.5,3.5,76.4954128440367,74.88095238095238,109,42,0.343189206458351
bp_diastolic,2,3,mannwhitneyu,2185.5,2.8385537770924453e-06,-0.4164218958611482,71.0,77.0,-6.0,71.93457943925233,78.44285714285714,107,70,8.515661331277337e-06
bp_diastolic,2,4,mannwhitneyu,2944.5,0.023486530851109074,-0.2023567655424624,71.0,75.0,-4.0,71.93457943925233,74.21739130434783,107,69,0.039144218085181794
bp_diastolic,2,5,mannwhitneyu,1782.0,0.049733939669503895,-0.20694259012016022,71.0,73.5,-2.5,71.93457943925233,74.88095238095238,107,42,0.07460090950425585
bp_diastolic,3,4,mannwhitneyu,2981.5,0.016951355777785622,0.23457556935817805,77.0,75.0,2.0,78.44285714285714,74.21739130434783,70,69,0.03178379208334804
bp_diastolic,3,5,mannwhitneyu,1735.0,0.11159818477458758,0.18027210884353742,77.0,73.5,3.5,78.44285714285714,74.88095238095238,70,42,0.13949773096823445
bp_diastolic,4,5,mannwhitneyu,1386.0,0.7035844890709564,-0.043478260869565216,75.0,73.5,1.5,74.21739130434783,74.88095238095238,69,42,0.7035844890709564
bp_pam,0,1,mannwhitneyu,12021.5,1.2584323918802078e-18,0.6584810650479409,105.0,94.0,11.0,105.93734335839599,93.00917431192663,133,109,6.292161959401039e-18
bp_pam,0,2,mannwhitneyu,13469.5,1.4077127137209408e-32,0.8929801138359919,105.0,88.0,17.0,105.93734335839599,87.97819314641744,133,107,2.1115690705814114e-31
bp_pam,0,3,mannwhitneyu,7236.5,8.655595866601145e-11,0.5545649838882921,105.0,94.0,11.0,105.93734335839599,95.87142857142855,133,70,2.596678759980344e-10
bp_pam,0,4,mannwhitneyu,8714.0,1.179706972119453e-25,0.8990955649994552,105.0,90.33333333333331,14.666666666666686,105.93734335839599,89.71980676328502,133,69,8.847802290895897e-25
bp_pam,0,5,mannwhitneyu,4900.0,1.8299146553591986e-13,0.7543859649122807,105.0,90.66666666666669,14.333333333333314,105.93734335839599,91.53174603174602,133,42,6.862179957596994e-13
bp_pam,1,2,mannwhitneyu,7823.0,1.4505170785234847e-05,0.341507330875418,94.0,88.0,6.0,93.00917431192663,87.97819314641744,109,107,3.108250882550324e-05
bp_pam,1,3,mannwhitneyu,3442.5,0.2714261071830847,-0.09764089121887287,94.0,94.0,0.0,93.00917431192663,95.87142857142855,109,70,0.3011716159996403
bp_pam,1,4,mannwhitneyu,4701.0,0.005001982799655276,0.2500997207818109,94.0,90.33333333333331,3.6666666666666856,93.00917431192663,89.71980676328502,109,69,0.008336637999425462
bp_pam,1,5,mannwhitneyu,2549.0,0.28109350826633095,0.11358671909130624,94.0,90.66666666666669,3.3333333333333144,93.00917431192663,91.53174603174602,109,42,0.3011716159996403
bp_pam,2,3,mannwhitneyu,2011.0,1.9751518766510975e-07,-0.4630173564753004,88.0,94.0,-6.0,87.97819314641744,95.87142857142855,107,70,4.937879691627743e-07
bp_pam,2,4,mannwhitneyu,3044.5,0.050057173820922604,-0.17526750643369904,88.0,90.33333333333331,-2.3333333333333144,87.97819314641744,89.71980676328502,107,69,0.06257146727615324
bp_pam,2,5,mannwhitneyu,1708.5,0.02318465029319224,-0.23965287049399198,88.0,90.66666666666669,-2.6666666666666856,87.97819314641744,91.53174603174602,107,42,0.03477697543978836
bp_pam,3,4,mannwhitneyu,3249.0,0.0004449092611811119,0.3453416149068323,94.0,90.33333333333331,3.6666666666666856,95.87142857142855,89.71980676328502,70,69,0.0008342048647145848
bp_pam,3,5,mannwhitneyu,1807.5,0.04278833107051437,0.22959183673469388,94.0,90.66666666666669,3.3333333333333144,95.87142857142855,91.53174603174602,70,42,0.058347724187065055
bp_pam,4,5,mannwhitneyu,1293.0,0.34428473041290486,-0.10766045548654245,90.33333333333331,90.66666666666669,-0.33333333333337123,89.71980676328502,91.53174603174602,69,42,0.34428473041290486
bp_pp,0,1,mannwhitneyu,11103.5,1.1066216690800093e-12,0.5318341725874319,63.0,48.0,15.0,63.578947368421055,49.54128440366973,133,109,5.533108345400046e-12
bp_pp,0,2,mannwhitneyu,11250.0,1.0339449256309827e-14,0.5810554423441782,63.0,48.0,15.0,63.578947368421055,48.13084112149533,133,107,7.75458694223237e-14
bp_pp,0,3,mannwhitneyu,6720.0,2.0887760772789115e-07,0.44360902255639095,63.0,48.5,14.5,63.578947368421055,52.285714285714285,133,70,6.266328231836735e-07
bp_pp,0,4,mannwhitneyu,7757.0,8.735248858736149e-16,0.6905306745123678,63.0,47.0,16.0,63.578947368421055,46.507246376811594,133,69,1.3102873288104223e-14
bp_pp,0,5,mannwhitneyu,4370.5,3.552422413363243e-08,0.5648048693161475,63.0,49.5,13.5,63.578947368421055,49.95238095238095,133,42,1.3321584050112163e-07
bp_pp,1,2,mannwhitneyu,6031.5,0.663849623325689,0.03429649318357198,48.0,48.0,0.0,49.54128440366973,48.13084112149533,109,107,0.7112674535632382
bp_pp,1,3,mannwhitneyu,3334.5,0.15572060573670915,-0.12595019659239842,48.0,48.5,-0.5,49.54128440366973,52.285714285714285,109,70,0.25953434289451527
bp_pp,1,4,mannwhitneyu,4172.0,0.21948658789579345,0.1094269379071932,48.0,47.0,1.0,49.54128440366973,46.507246376811594,109,69,0.3292298818436902
bp_pp,1,5,mannwhitneyu,2214.0,0.7568857947158023,-0.0327653997378768,48.0,49.5,-1.5,49.54128440366973,49.95238095238095,109,42,0.7568857947158023
bp_pp,2,3,mannwhitneyu,3185.0,0.09307372351152712,-0.14953271028037382,48.0,48.5,-0.5,48.13084112149533,52.285714285714285,107,70,0.1994436932389867
bp_pp,2,4,mannwhitneyu,3994.5,0.35905799500891844,0.08208045509955303,48.0,47.0,1.0,48.13084112149533,46.507246376811594,107,69,0.4896245386485252
bp_pp,2,5,mannwhitneyu,2059.5,0.42988125228516116,-0.08344459279038718,48.0,49.5,-1.5,48.13084112149533,49.95238095238095,107,42,0.5011341623083414
bp_pp,3,4,mannwhitneyu,2993.0,0.014912010170598893,0.23933747412008283,48.5,47.0,1.5,52.285714285714285,46.507246376811594,70,69,0.03728002542649723
bp_pp,3,5,mannwhitneyu,1600.5,0.4343162740005626,0.08877551020408163,48.5,49.5,-1.0,52.285714285714285,49.95238095238095,70,42,0.5011341623083414
bp_pp,4,5,mannwhitneyu,1195.0,0.12278685776041735,-0.17529330572808835,47.0,49.5,-2.5,46.507246376811594,49.95238095238095,69,42,0.23022535830078253
