variable,cluster_1,cluster_2,test,statistic,p_value,effect_size,median_1,median_2,median_diff,mean_1,mean_2,n_1,n_2,p_adj_fdr
t2m_pre_lf,2,4,mannwhitneyu,1789.0,3.60529260481014e-14,0.9966517857142857,270.5,38.5,232.0,294.5357142857143,44.0,28,64,2.0189638586936782e-13
t2m_pre_lf,2,5,mannwhitneyu,136.5,4.055291678376194e-06,-0.6953125,270.5,762.5,-492.0,294.5357142857143,940.9375,28,32,5.677408349726672e-06
t2m_pre_lf,2,6,mannwhitneyu,676.5,1.6310591512453203e-05,0.666256157635468,270.5,125.0,145.5,294.5357142857143,148.48275862068965,28,29,2.1747455349937603e-05
t2m_pre_lf,2,7,mannwhitneyu,756.0,2.0599390006193668e-10,1.0,270.5,40.0,230.5,294.5357142857143,47.48148148148148,28,27,4.210591378754433e-10
t2m_pre_lf,3,4,mannwhitneyu,2216.0,2.1653360080441136e-05,0.4734042553191489,74.0,38.5,35.5,79.06382978723404,44.0,47,64,2.7558821920561447e-05
t2m_pre_lf,3,5,mannwhitneyu,8.0,1.1219014096554434e-13,-0.9893617021276596,74.0,762.5,-688.5,79.06382978723404,940.9375,47,32,5.235539911725403e-13
t2m_pre_lf,3,6,mannwhitneyu,343.5,0.00030680458921642553,-0.495964783565664,74.0,125.0,-51.0,79.06382978723404,148.48275862068965,47,29,0.0003579386874191631
t2m_pre_lf,3,7,mannwhitneyu,887.0,0.004650115778171796,0.3979511426319937,74.0,40.0,34.0,79.06382978723404,47.48148148148148,47,27,0.0052081296715524115
t2m_pre_lf,4,5,mannwhitneyu,0.0,1.7786811606097726e-15,-1.0,38.5,762.5,-724.0,44.0,940.9375,64,32,1.6601024165691213e-14
t2m_pre_lf,4,6,mannwhitneyu,213.5,3.166866729463245e-09,-0.7699353448275862,38.5,125.0,-86.5,44.0,148.48275862068965,64,29,5.542016776560679e-09
t2m_pre_lf,4,7,mannwhitneyu,789.0,0.5172895685161953,-0.08680555555555555,38.5,40.0,-1.5,44.0,47.48148148148148,64,27,0.5172895685161953
t2m_pre_lf,5,6,mannwhitneyu,890.0,7.972918582885503e-10,0.9181034482758621,762.5,125.0,637.5,940.9375,148.48275862068965,32,29,1.4882781354719607e-09
t2m_pre_lf,5,7,mannwhitneyu,864.0,5.157710593893666e-11,1.0,762.5,40.0,722.5,940.9375,47.48148148148148,32,27,1.2034658052418556e-10
t2m_pre_lf,6,7,mannwhitneyu,683.0,1.813540210125185e-06,0.7445721583652618,125.0,40.0,85.0,148.48275862068965,47.48148148148148,29,27,2.672585572816062e-06
t2m_pre_vlf,0,1,mannwhitneyu,1500.0,1.2421991127703542e-10,0.8382352941176471,102.5,34.5,68.0,112.3529411764706,37.604166666666664,34,48,2.6755057813515323e-10
t2m_pre_vlf,0,2,mannwhitneyu,513.0,0.6055965425895324,0.07773109243697479,102.5,86.0,16.5,112.3529411764706,108.53571428571429,34,28,0.6280260441669225
t2m_pre_vlf,0,3,mannwhitneyu,1587.5,4.547945681696797e-14,0.9868585732165206,102.5,14.0,88.5,112.3529411764706,13.808510638297872,34,47,3.183561977187758e-13
t2m_pre_vlf,0,4,mannwhitneyu,2159.0,1.299782563467194e-15,0.984375,102.5,10.0,92.5,112.3529411764706,12.78125,34,64,2.902965885555966e-14
t2m_pre_vlf,0,5,mannwhitneyu,288.5,0.0010650052724754464,-0.4696691176470588,102.5,220.0,-117.5,112.3529411764706,288.96875,34,32,0.001420007029967262
t2m_pre_vlf,0,6,mannwhitneyu,921.0,3.7167768800496364e-09,0.8681541582150102,102.5,24.0,78.5,112.3529411764706,30.689655172413794,34,29,6.504359540086864e-09
t2m_pre_vlf,0,7,mannwhitneyu,913.5,4.2608099868203475e-11,0.9901960784313726,102.5,10.0,92.5,112.3529411764706,12.851851851851851,34,27,1.1930267963096972e-10
t2m_pre_vlf,1,2,mannwhitneyu,49.5,2.0964764658360606e-11,-0.9263392857142857,34.5,86.0,-51.5,37.604166666666664,108.53571428571429,48,28,6.522371227045521e-11
t2m_pre_vlf,1,3,mannwhitneyu,2051.5,6.2502587032185655e-12,0.8187056737588653,34.5,14.0,20.5,37.604166666666664,13.808510638297872,48,47,2.187590546126498e-11
t2m_pre_vlf,1,4,mannwhitneyu,2797.5,1.1878662325793245e-13,0.8212890625,34.5,10.0,24.5,37.604166666666664,12.78125,48,64,5.543375752036848e-13
t2m_pre_vlf,1,5,mannwhitneyu,106.0,8.055885565200299e-11,-0.8619791666666666,34.5,220.0,-185.5,37.604166666666664,288.96875,48,32,1.9636570178466716e-10
t2m_pre_vlf,1,6,mannwhitneyu,884.5,0.04801638541795003,0.2708333333333333,34.5,24.0,10.5,37.604166666666664,30.689655172413794,48,29,0.056019116320941705
t2m_pre_vlf,1,7,mannwhitneyu,1171.0,7.92979822148019e-09,0.8070987654320988,34.5,10.0,24.5,37.604166666666664,12.851851851851851,48,27,1.3060844129496786e-08
t2m_pre_vlf,2,3,mannwhitneyu,1316.0,5.765200965641259e-13,1.0,86.0,14.0,72.0,108.53571428571429,13.808510638297872,28,47,2.3060803862565036e-12
t2m_pre_vlf,2,4,mannwhitneyu,1792.0,2.8626909242714806e-14,1.0,86.0,10.0,76.0,108.53571428571429,12.78125,28,64,2.671844862653382e-13
t2m_pre_vlf,2,5,mannwhitneyu,215.0,0.0005682432190894812,-0.5200892857142857,86.0,220.0,-134.0,108.53571428571429,288.96875,28,32,0.0007955405067252737
t2m_pre_vlf,2,6,mannwhitneyu,765.0,1.0369781521932521e-08,0.8842364532019704,86.0,24.0,62.0,108.53571428571429,30.689655172413794,28,29,1.6130771256339477e-08
t2m_pre_vlf,2,7,mannwhitneyu,756.0,2.029394475563371e-10,1.0,86.0,10.0,76.0,108.53571428571429,12.851851851851851,28,27,4.058788951126742e-10
t2m_pre_vlf,3,4,mannwhitneyu,1714.5,0.2094534836474743,0.13996010638297873,14.0,10.0,4.0,13.808510638297872,12.78125,47,64,0.23458790168517119
t2m_pre_vlf,3,5,mannwhitneyu,1.0,6.429161149789146e-14,-0.9986702127659575,14.0,220.0,-206.0,13.808510638297872,288.96875,47,32,3.6003302438819216e-13
t2m_pre_vlf,3,6,mannwhitneyu,418.0,0.004868112101483846,-0.38664710198092445,14.0,24.0,-10.0,13.808510638297872,30.689655172413794,47,29,0.005926397340936856
t2m_pre_vlf,3,7,mannwhitneyu,716.5,0.35934219906522813,0.12923561859732072,14.0,10.0,4.0,13.808510638297872,12.851851851851851,47,27,0.38698390668563026
t2m_pre_vlf,4,5,mannwhitneyu,3.0,2.073547061111404e-15,-0.9970703125,10.0,220.0,-210.0,12.78125,288.96875,64,32,2.902965885555966e-14
t2m_pre_vlf,4,6,mannwhitneyu,499.0,0.00037439012440690394,-0.46228448275862066,10.0,24.0,-14.0,12.78125,30.689655172413794,64,29,0.0005517328149154373
t2m_pre_vlf,4,7,mannwhitneyu,850.0,0.90643140424124,-0.016203703703703703,10.0,10.0,0.0,12.78125,12.851851851851851,64,27,0.90643140424124
t2m_pre_vlf,5,6,mannwhitneyu,880.5,1.854248664500166e-09,0.8976293103448276,220.0,24.0,196.0,288.96875,30.689655172413794,32,29,3.4612641737336433e-09
t2m_pre_vlf,5,7,mannwhitneyu,859.0,8.415672933628592e-11,0.9884259259259259,220.0,10.0,210.0,288.96875,12.851851851851851,32,27,1.9636570178466716e-10
t2m_pre_vlf,6,7,mannwhitneyu,572.0,0.003122587857588726,0.4610472541507024,24.0,10.0,14.0,30.689655172413794,12.851851851851851,29,27,0.003974202727840197
age,0,1,mannwhitneyu,911.5,0.36986289670047,0.1170343137254902,71.0,69.5,1.5,71.3529411764706,70.39583333333333,34,48,0.517808055380658
age,0,2,mannwhitneyu,550.0,0.2973294383119319,0.15546218487394958,71.0,69.0,2.0,71.3529411764706,69.78571428571429,34,28,0.44453017608074735
age,0,3,mannwhitneyu,779.5,0.8553552572823245,-0.024405506883604506,71.0,71.0,0.0,71.3529411764706,71.7872340425532,34,47,0.921151815534811
age,0,4,mannwhitneyu,1078.0,0.9433584155554575,-0.009191176470588236,71.0,71.0,0.0,71.3529411764706,71.609375,34,64,0.9782976161315856
age,0,5,mannwhitneyu,632.5,0.2572424055378796,0.16268382352941177,71.0,69.0,2.0,71.3529411764706,69.875,34,32,0.44453017608074735
age,0,6,mannwhitneyu,622.0,0.07568408232201906,0.2616632860040568,71.0,68.0,3.0,71.3529411764706,68.72413793103448,34,29,0.30273632928807626
age,0,7,mannwhitneyu,384.5,0.2813626204446178,-0.16230936819172112,71.0,72.0,-1.0,71.3529411764706,73.07407407407408,34,27,0.44453017608074735
age,1,2,mannwhitneyu,699.0,0.7747856490592653,0.04017857142857143,69.5,69.0,0.5,70.39583333333333,69.78571428571429,48,28,0.867759926946377
age,1,3,mannwhitneyu,988.5,0.29994369582148117,-0.12367021276595745,69.5,71.0,-1.5,70.39583333333333,71.7872340425532,48,47,0.44453017608074735
age,1,4,mannwhitneyu,1337.5,0.24348873782592628,-0.12923177083333334,69.5,71.0,-1.5,70.39583333333333,71.609375,48,64,0.44453017608074735
age,1,5,mannwhitneyu,808.0,0.6972798689543966,0.052083333333333336,69.5,69.0,0.5,70.39583333333333,69.875,48,32,0.8488624491618743
age,1,6,mannwhitneyu,794.5,0.30164547662622143,0.14152298850574713,69.5,68.0,1.5,70.39583333333333,68.72413793103448,48,29,0.44453017608074735
age,1,7,mannwhitneyu,497.0,0.09572961539111269,-0.2330246913580247,69.5,72.0,-2.5,70.39583333333333,73.07407407407408,48,27,0.3350536538688944
age,2,3,mannwhitneyu,542.0,0.2047105907254545,-0.1762917933130699,69.0,71.0,-2.0,69.78571428571429,71.7872340425532,28,47,0.44453017608074735
age,2,4,mannwhitneyu,713.5,0.1216955483854632,-0.20368303571428573,69.0,71.0,-2.0,69.78571428571429,71.609375,28,64,0.340747535479297
age,2,5,mannwhitneyu,469.5,0.7547829157420057,0.04799107142857143,69.0,69.0,0.0,69.78571428571429,69.875,28,32,0.867759926946377
age,2,6,mannwhitneyu,453.5,0.452123147863302,0.11699507389162561,69.0,68.0,1.0,69.78571428571429,68.72413793103448,28,29,0.602830863817736
age,2,7,mannwhitneyu,240.5,0.02075545285204874,-0.3637566137566138,69.0,72.0,-3.0,69.78571428571429,73.07407407407408,28,27,0.16867343440339902
age,3,4,mannwhitneyu,1503.0,0.9976145299281922,-0.0006648936170212766,71.0,71.0,0.0,71.7872340425532,71.609375,47,64,0.9976145299281922
age,3,5,mannwhitneyu,908.5,0.11809259514481732,0.2081117021276596,71.0,69.0,2.0,71.7872340425532,69.875,47,32,0.340747535479297
age,3,6,mannwhitneyu,867.5,0.04687926255560451,0.27292736610418195,71.0,68.0,3.0,71.7872340425532,68.72413793103448,47,29,0.26252387031138524
age,3,7,mannwhitneyu,534.5,0.2628721167323286,-0.15760441292356187,71.0,72.0,-1.0,71.7872340425532,73.07407407407408,47,27,0.44453017608074735
age,4,5,mannwhitneyu,1255.5,0.07202923826142653,0.22607421875,71.0,69.0,2.0,71.609375,69.875,64,32,0.30273632928807626
age,4,6,mannwhitneyu,1200.0,0.024096204914771286,0.29310344827586204,71.0,68.0,3.0,71.609375,68.72413793103448,64,29,0.16867343440339902
age,4,7,mannwhitneyu,723.5,0.22268443832372642,-0.16261574074074073,71.0,72.0,-1.0,71.609375,73.07407407407408,64,27,0.44453017608074735
age,5,6,mannwhitneyu,507.0,0.5382008000394289,0.09267241379310345,69.0,68.0,1.0,69.875,68.72413793103448,32,29,0.6849828364138186
age,5,7,mannwhitneyu,270.5,0.014097112164035568,-0.3738425925925926,69.0,72.0,-3.0,69.875,73.07407407407408,32,27,0.16867343440339902
age,6,7,mannwhitneyu,227.0,0.007058163285154967,-0.42017879948914433,68.0,72.0,-4.0,68.72413793103448,73.07407407407408,29,27,0.16867343440339902
weight_kg,0,1,mannwhitneyu,834.0,0.8689869748899008,0.022058823529411766,70.0,68.0,2.0,72.41764705882353,73.77499999999999,34,48,1.0
weight_kg,0,2,mannwhitneyu,408.5,0.3428074036104092,-0.14180672268907563,70.0,77.7,-7.700000000000003,72.41764705882353,77.21071428571429,34,28,0.6873421897607934
weight_kg,0,3,mannwhitneyu,646.0,0.14401000613823348,-0.19148936170212766,70.0,74.0,-4.0,72.41764705882353,76.13829787234042,34,47,0.5264534824558401
weight_kg,0,4,mannwhitneyu,878.0,0.11766270306744703,-0.19301470588235295,70.0,75.0,-5.0,72.41764705882353,78.25,34,64,0.5264534824558401
weight_kg,0,5,mannwhitneyu,431.5,0.1504152807016686,-0.20680147058823528,70.0,76.8,-6.799999999999997,72.41764705882353,79.15,34,32,0.5264534824558401
weight_kg,0,6,mannwhitneyu,493.5,1.0,0.0010141987829614604,70.0,73.3,-3.299999999999997,72.41764705882353,71.72068965517242,34,29,1.0
weight_kg,0,7,mannwhitneyu,366.0,0.17883012839728152,-0.20261437908496732,70.0,72.9,-2.9000000000000057,72.41764705882353,76.60370370370372,34,27,0.5478324408870571
weight_kg,1,2,mannwhitneyu,588.0,0.3682190302289965,-0.125,68.0,77.7,-9.700000000000003,73.77499999999999,77.21071428571429,48,28,0.6873421897607934
weight_kg,1,3,mannwhitneyu,912.5,0.10931496431970664,-0.19104609929078015,68.0,74.0,-6.0,73.77499999999999,76.13829787234042,48,47,0.5264534824558401
weight_kg,1,4,mannwhitneyu,1251.5,0.09481336065528817,-0.18522135416666666,68.0,75.0,-7.0,73.77499999999999,78.25,48,64,0.5264534824558401
weight_kg,1,5,mannwhitneyu,588.0,0.07783581408971274,-0.234375,68.0,76.8,-8.799999999999997,73.77499999999999,79.15,48,32,0.5264534824558401
weight_kg,1,6,mannwhitneyu,689.5,0.9496888819389901,-0.009339080459770116,68.0,73.3,-5.299999999999997,73.77499999999999,71.72068965517242,48,29,1.0
weight_kg,1,7,mannwhitneyu,509.0,0.12617739620314158,-0.21450617283950618,68.0,72.9,-4.900000000000006,73.77499999999999,76.60370370370372,48,27,0.5264534824558401
weight_kg,2,3,mannwhitneyu,660.5,0.9825174208824194,0.003799392097264438,77.7,74.0,3.700000000000003,77.21071428571429,76.13829787234042,28,47,1.0
weight_kg,2,4,mannwhitneyu,865.5,0.7990086019500482,-0.03404017857142857,77.7,75.0,2.700000000000003,77.21071428571429,78.25,28,64,1.0
weight_kg,2,5,mannwhitneyu,407.5,0.5533242568037097,-0.09040178571428571,77.7,76.8,0.9000000000000057,77.21071428571429,79.15,28,32,0.9113575994414043
weight_kg,2,6,mannwhitneyu,479.5,0.24383118706408646,0.1810344827586207,77.7,73.3,4.400000000000006,77.21071428571429,71.72068965517242,28,29,0.6206612034358565
weight_kg,2,7,mannwhitneyu,357.0,0.7299269986962702,-0.05555555555555555,77.7,72.9,4.799999999999997,77.21071428571429,76.60370370370372,28,27,0.9932029416357769
weight_kg,3,4,mannwhitneyu,1449.0,0.7449022062268327,-0.036569148936170214,74.0,75.0,-1.0,76.13829787234042,78.25,47,64,0.9932029416357769
weight_kg,3,5,mannwhitneyu,691.0,0.5456724836223397,-0.08111702127659574,74.0,76.8,-2.799999999999997,76.13829787234042,79.15,47,32,0.9113575994414043
weight_kg,3,6,mannwhitneyu,770.5,0.34391325177282417,0.1305942773294204,74.0,73.3,0.7000000000000028,76.13829787234042,71.72068965517242,47,29,0.6873421897607934
weight_kg,3,7,mannwhitneyu,635.0,1.0,0.0007880220646178094,74.0,72.9,1.0999999999999943,76.13829787234042,76.60370370370372,47,27,1.0
weight_kg,4,5,mannwhitneyu,980.5,0.7381668669775792,-0.04248046875,75.0,76.8,-1.7999999999999972,78.25,79.15,64,32,0.9932029416357769
weight_kg,4,6,mannwhitneyu,1084.5,0.19565444317394898,0.16864224137931033,75.0,73.3,1.7000000000000028,78.25,71.72068965517242,64,29,0.5478324408870571
weight_kg,4,7,mannwhitneyu,864.0,1.0,0.0,75.0,72.9,2.0999999999999943,78.25,76.60370370370372,64,27,1.0
weight_kg,5,6,mannwhitneyu,575.5,0.10888887405079856,0.24030172413793102,76.8,73.3,3.5,79.15,71.72068965517242,32,29,0.5264534824558401
weight_kg,5,7,mannwhitneyu,464.0,0.631685884619378,0.07407407407407407,76.8,72.9,3.8999999999999915,79.15,76.60370370370372,32,27,0.9826224871856991
weight_kg,6,7,mannwhitneyu,335.5,0.3626073924708739,-0.14303959131545338,73.3,72.9,0.3999999999999915,71.72068965517242,76.60370370370372,29,27,0.6873421897607934
height_m_final,0,1,mannwhitneyu,756.0,0.5723768130632556,-0.07352941176470588,1.525,1.55,-0.025000000000000133,1.553235294117647,1.5574999999999999,34,48,0.8268470319135969
height_m_final,0,2,mannwhitneyu,418.0,0.4127530831199674,-0.12184873949579832,1.525,1.565,-0.040000000000000036,1.553235294117647,1.5724999999999998,34,28,0.8268470319135969
height_m_final,0,3,mannwhitneyu,725.0,0.477348428345298,-0.09261576971214018,1.525,1.58,-0.05500000000000016,1.553235294117647,1.5691489361702127,34,47,0.8268470319135969
height_m_final,0,4,mannwhitneyu,935.5,0.2532573345078103,-0.1401654411764706,1.525,1.57,-0.04500000000000015,1.553235294117647,1.5778124999999998,34,64,0.8268470319135969
height_m_final,0,5,mannwhitneyu,562.0,0.8172084820362552,0.03308823529411765,1.525,1.5,0.02499999999999991,1.553235294117647,1.5515624999999997,34,32,0.90559092188701
height_m_final,0,6,mannwhitneyu,471.0,0.7642895373975994,-0.04462474645030426,1.525,1.55,-0.025000000000000133,1.553235294117647,1.5575862068965516,34,29,0.8916711269638661
height_m_final,0,7,mannwhitneyu,325.0,0.051476886104028924,-0.29193899782135074,1.525,1.58,-0.05500000000000016,1.553235294117647,1.596296296296296,34,27,0.8268470319135969
height_m_final,1,2,mannwhitneyu,615.0,0.5415049003086494,-0.08482142857142858,1.55,1.565,-0.014999999999999902,1.5574999999999999,1.5724999999999998,48,28,0.8268470319135969
height_m_final,1,3,mannwhitneyu,1064.5,0.6374843721419603,-0.05629432624113475,1.55,1.58,-0.030000000000000027,1.5574999999999999,1.5691489361702127,48,47,0.8448759558882486
height_m_final,1,4,mannwhitneyu,1380.5,0.3603217150299689,-0.10123697916666667,1.55,1.57,-0.020000000000000018,1.5574999999999999,1.5778124999999998,48,64,0.8268470319135969
height_m_final,1,5,mannwhitneyu,825.5,0.571280994417539,0.07486979166666667,1.55,1.5,0.050000000000000044,1.5574999999999999,1.5515624999999997,48,32,0.8268470319135969
height_m_final,1,6,mannwhitneyu,715.5,0.8409058560379379,0.028017241379310345,1.55,1.55,0.0,1.5574999999999999,1.5575862068965516,48,29,0.90559092188701
height_m_final,1,7,mannwhitneyu,502.0,0.10747642910741805,-0.22530864197530864,1.55,1.58,-0.030000000000000027,1.5574999999999999,1.596296296296296,48,27,0.8268470319135969
height_m_final,2,3,mannwhitneyu,668.5,0.9124251048912594,0.015957446808510637,1.565,1.58,-0.015000000000000124,1.5724999999999998,1.5691489361702127,28,47,0.9220294014258799
height_m_final,2,4,mannwhitneyu,884.0,0.9220294014258799,-0.013392857142857142,1.565,1.57,-0.0050000000000001155,1.5724999999999998,1.5778124999999998,28,64,0.9220294014258799
height_m_final,2,5,mannwhitneyu,503.5,0.4098508328642486,0.12388392857142858,1.565,1.5,0.06499999999999995,1.5724999999999998,1.5515624999999997,28,32,0.8268470319135969
height_m_final,2,6,mannwhitneyu,445.5,0.5319374908977244,0.09729064039408868,1.565,1.55,0.014999999999999902,1.5724999999999998,1.5575862068965516,28,29,0.8268470319135969
height_m_final,2,7,mannwhitneyu,329.0,0.4131530179127759,-0.12962962962962962,1.565,1.58,-0.015000000000000124,1.5724999999999998,1.596296296296296,28,27,0.8268470319135969
height_m_final,3,4,mannwhitneyu,1431.0,0.6638311081979096,-0.04853723404255319,1.58,1.57,0.010000000000000009,1.5691489361702127,1.5778124999999998,47,64,0.8448759558882486
height_m_final,3,5,mannwhitneyu,826.0,0.4565101984129041,0.09840425531914894,1.58,1.5,0.08000000000000007,1.5691489361702127,1.5515624999999997,47,32,0.8268470319135969
height_m_final,3,6,mannwhitneyu,732.0,0.5906050227954264,0.07410124724871607,1.58,1.55,0.030000000000000027,1.5691489361702127,1.5575862068965516,47,29,0.8268470319135969
height_m_final,3,7,mannwhitneyu,540.5,0.2923597075713137,-0.14814814814814814,1.58,1.58,0.0,1.5691489361702127,1.596296296296296,47,27,0.8268470319135969
height_m_final,4,5,mannwhitneyu,1188.0,0.19951037000243022,0.16015625,1.57,1.5,0.07000000000000006,1.5778124999999998,1.5515624999999997,64,32,0.8268470319135969
height_m_final,4,6,mannwhitneyu,1026.5,0.41435699644175383,0.10614224137931035,1.57,1.55,0.020000000000000018,1.5778124999999998,1.5575862068965516,64,29,0.8268470319135969
height_m_final,4,7,mannwhitneyu,758.5,0.3606328921146795,-0.12210648148148148,1.57,1.58,-0.010000000000000009,1.5778124999999998,1.596296296296296,64,27,0.8268470319135969
height_m_final,5,6,mannwhitneyu,440.0,0.7298876339246532,-0.05172413793103448,1.5,1.55,-0.050000000000000044,1.5515624999999997,1.5575862068965516,32,29,0.8885588586908821
height_m_final,5,7,mannwhitneyu,312.5,0.06805251606430442,-0.27662037037037035,1.5,1.58,-0.08000000000000007,1.5515624999999997,1.596296296296296,32,27,0.8268470319135969
height_m_final,6,7,mannwhitneyu,298.5,0.12795333705999093,-0.23754789272030652,1.55,1.58,-0.030000000000000027,1.5575862068965516,1.596296296296296,29,27,0.8268470319135969
imc_final,0,1,mannwhitneyu,822.5,0.9549628495791556,0.007965686274509803,30.163014225297964,29.173206500198177,0.9898077250997872,30.13315112423678,30.431847839036053,34,48,0.9549628495791556
imc_final,0,2,mannwhitneyu,437.5,0.590906952937549,-0.08088235294117647,30.163014225297964,29.867827023259647,0.29518720203831705,30.13315112423678,31.284069363635332,34,28,0.947094991692699
imc_final,0,3,mannwhitneyu,754.5,0.6736962858446008,-0.05569461827284105,30.163014225297964,28.97264766019829,1.1903665650996729,30.13315112423678,31.05165361042805,34,47,0.947094991692699
imc_final,0,4,mannwhitneyu,970.0,0.3804974306526693,-0.10845588235294118,30.163014225297964,30.582199546485263,-0.41918532118729956,30.13315112423678,31.36545226095576,34,64,0.947094991692699
imc_final,0,5,mannwhitneyu,412.0,0.09155288470455646,-0.2426470588235294,30.163014225297964,31.829382028546714,-1.6663678032487503,30.13315112423678,33.00463326324643,34,32,0.7584060057725915
imc_final,0,6,mannwhitneyu,508.0,0.8415127732860991,0.030425963488843813,30.163014225297964,28.880487292585595,1.2825269327123685,30.13315112423678,29.6289703608209,34,29,0.947094991692699
imc_final,0,7,mannwhitneyu,451.0,0.9132701705608168,-0.017429193899782137,30.163014225297964,30.58802045288532,-0.42500622758735673,30.13315112423678,30.15328538113769,34,27,0.947094991692699
imc_final,1,2,mannwhitneyu,616.5,0.5536666755444295,-0.08258928571428571,29.173206500198177,29.867827023259647,-0.6946205230614702,30.431847839036053,31.284069363635332,48,28,0.947094991692699
imc_final,1,3,mannwhitneyu,1025.0,0.44547296660639,-0.09131205673758866,29.173206500198177,28.97264766019829,0.20055883999988566,30.431847839036053,31.05165361042805,48,47,0.947094991692699
imc_final,1,4,mannwhitneyu,1355.5,0.289904419803266,-0.11751302083333333,29.173206500198177,30.582199546485263,-1.4089930462870868,30.431847839036053,31.36545226095576,48,64,0.9019248616101607
imc_final,1,5,mannwhitneyu,599.5,0.09895422039193354,-0.21940104166666666,29.173206500198177,31.829382028546714,-2.6561755283485375,30.431847839036053,33.00463326324643,48,32,0.7584060057725915
imc_final,1,6,mannwhitneyu,712.0,0.8705558095982192,0.022988505747126436,29.173206500198177,28.880487292585595,0.2927192076125813,30.431847839036053,29.6289703608209,48,29,0.947094991692699
imc_final,1,7,mannwhitneyu,614.0,0.7115338654722989,-0.05246913580246913,29.173206500198177,30.58802045288532,-1.414813952687144,30.431847839036053,30.15328538113769,48,27,0.947094991692699
imc_final,2,3,mannwhitneyu,672.0,0.8824403005218555,0.02127659574468085,29.867827023259647,28.97264766019829,0.8951793630613558,31.284069363635332,31.05165361042805,28,47,0.947094991692699
imc_final,2,4,mannwhitneyu,870.5,0.8319974572487827,-0.028459821428571428,29.867827023259647,30.582199546485263,-0.7143725232256166,31.284069363635332,31.36545226095576,28,64,0.947094991692699
imc_final,2,5,mannwhitneyu,375.0,0.2826991452718959,-0.16294642857142858,29.867827023259647,31.829382028546714,-1.9615550052870674,31.284069363635332,33.00463326324643,28,32,0.9019248616101607
imc_final,2,6,mannwhitneyu,454.0,0.4483150861419005,0.11822660098522167,29.867827023259647,28.880487292585595,0.9873397306740515,31.284069363635332,29.6289703608209,28,29,0.947094991692699
imc_final,2,7,mannwhitneyu,398.0,0.7426493408599784,0.05291005291005291,29.867827023259647,30.58802045288532,-0.7201934296256738,31.284069363635332,30.15328538113769,28,27,0.947094991692699
imc_final,3,4,mannwhitneyu,1387.5,0.48873782333031324,-0.07746010638297872,28.97264766019829,30.582199546485263,-1.6095518862869724,31.05165361042805,31.36545226095576,47,64,0.947094991692699
imc_final,3,5,mannwhitneyu,602.0,0.13542964388796278,-0.19946808510638298,28.97264766019829,31.829382028546714,-2.856734368348423,31.05165361042805,33.00463326324643,47,32,0.7584060057725915
imc_final,3,6,mannwhitneyu,729.0,0.6152629093326707,0.06969919295671313,28.97264766019829,28.880487292585595,0.09216036761269564,31.05165361042805,29.6289703608209,47,29,0.947094991692699
imc_final,3,7,mannwhitneyu,616.0,0.8398151485591299,-0.029156816390858944,28.97264766019829,30.58802045288532,-1.6153727926870296,31.05165361042805,30.15328538113769,47,27,0.947094991692699
imc_final,4,5,mannwhitneyu,878.5,0.25974887129951196,-0.14208984375,30.582199546485263,31.829382028546714,-1.2471824820614508,31.36545226095576,33.00463326324643,64,32,0.9019248616101607
imc_final,4,6,mannwhitneyu,1066.0,0.254134520774121,0.14870689655172414,30.582199546485263,28.880487292585595,1.701712253899668,31.36545226095576,29.6289703608209,64,29,0.9019248616101607
imc_final,4,7,mannwhitneyu,934.0,0.5459421486042273,0.08101851851851852,30.582199546485263,30.58802045288532,-0.005820906400057169,31.36545226095576,30.15328538113769,64,27,0.947094991692699
imc_final,5,6,mannwhitneyu,587.5,0.07566541944847707,0.2661637931034483,31.829382028546714,28.880487292585595,2.948894735961119,33.00463326324643,29.6289703608209,32,29,0.7584060057725915
imc_final,5,7,mannwhitneyu,533.0,0.1262000212959761,0.2337962962962963,31.829382028546714,30.58802045288532,1.2413615756613936,33.00463326324643,30.15328538113769,32,27,0.7584060057725915
imc_final,6,7,mannwhitneyu,361.5,0.6285256867498796,-0.07662835249042145,28.880487292585595,30.58802045288532,-1.7075331602997252,29.6289703608209,30.15328538113769,29,27,0.947094991692699
bp_systolic,0,1,mannwhitneyu,785.0,0.7739875281057375,-0.03799019607843137,128.5,133.0,-4.5,133.8235294117647,134.72916666666666,34,48,0.9035967409811764
bp_systolic,0,2,mannwhitneyu,516.5,0.5713416858587183,0.08508403361344538,128.5,131.0,-2.5,133.8235294117647,129.5,34,28,0.8915442333843474
bp_systolic,0,3,mannwhitneyu,922.5,0.2390183717023212,0.15456821026282855,128.5,129.0,-0.5,133.8235294117647,128.7872340425532,34,47,0.7914610941974362
bp_systolic,0,4,mannwhitneyu,1168.5,0.5503297031773747,0.0739889705882353,128.5,128.5,0.0,133.8235294117647,131.265625,34,64,0.8915442333843474
bp_systolic,0,5,mannwhitneyu,646.5,0.19047049782484193,0.18841911764705882,128.5,125.5,3.0,133.8235294117647,126.71875,34,32,0.7914610941974362
bp_systolic,0,6,mannwhitneyu,594.0,0.1656387555765727,0.20486815415821502,128.5,125.0,3.5,133.8235294117647,126.55172413793103,34,29,0.7914610941974362
bp_systolic,0,7,mannwhitneyu,519.0,0.38736853930811366,0.13071895424836602,128.5,128.0,0.5,133.8235294117647,128.44444444444446,34,27,0.884430538185557
