group_a,group_b,distance,embedding,grouping
1 | 60-69,1 | 70-79,0.9690334796905518,UMAP_HRV,sex__age_group
1 | 70-79 | high,2 | 60-69 | normal,5.8998026847839355,UMAP_HRV,sex__age_group__bp_cat
1 | 70-79 | high,2 | 70-79 | high,1.9730674028396606,UMAP_HRV,sex__age_group__bp_cat
1 | 70-79 | high,2 | 70-79 | normal,2.163642644882202,UMAP_HRV,sex__age_group__bp_cat
1 | 70-79 | normal,1 | 80+ | high,1.1296143531799316,UMAP_HRV,sex__age_group__bp_cat
1 | 70-79 | normal,1 | 80+ | normal,1.857855200767517,UMAP_HRV,sex__age_group__bp_cat
1 | 70-79 | normal,1 | <60 | normal,0.4359722435474396,UMAP_HRV,sex__age_group__bp_cat
1 | 70-79 | normal,2 | 60-69 | high,2.481877088546753,UMAP_HRV,sex__age_group__bp_cat
1 | 70-79 | normal,2 | 60-69 | normal,5.827659606933594,UMAP_HRV,sex__age_group__bp_cat
1 | 70-79 | normal,2 | 70-79 | high,1.8716492652893066,UMAP_HRV,sex__age_group__bp_cat
1 | 70-79 | normal,2 | 70-79 | normal,2.0629613399505615,UMAP_HRV,sex__age_group__bp_cat
1 | 80+ | high,1 | 80+ | normal,2.971308946609497,UMAP_HRV,sex__age_group__bp_cat
1 | 80+ | high,1 | <60 | normal,0.9717548489570618,UMAP_HRV,sex__age_group__bp_cat
1 | 80+ | high,2 | 60-69 | high,1.8017325401306152,UMAP_HRV,sex__age_group__bp_cat
1 | 80+ | high,2 | 60-69 | normal,4.870271682739258,UMAP_HRV,sex__age_group__bp_cat
1 | 80+ | high,2 | 70-79 | high,1.2302180528640747,UMAP_HRV,sex__age_group__bp_cat
1 | 80+ | high,2 | 70-79 | normal,1.387520432472229,UMAP_HRV,sex__age_group__bp_cat
1 | 80+ | normal,1 | <60 | normal,2.046355724334717,UMAP_HRV,sex__age_group__bp_cat
1 | 80+ | normal,2 | 60-69 | high,4.201073169708252,UMAP_HRV,sex__age_group__bp_cat
1 | 80+ | normal,2 | 60-69 | normal,7.626025199890137,UMAP_HRV,sex__age_group__bp_cat
1 | 80+ | normal,2 | 70-79 | high,3.6253764629364014,UMAP_HRV,sex__age_group__bp_cat
1 | 80+ | normal,2 | 70-79 | normal,3.812757730484009,UMAP_HRV,sex__age_group__bp_cat
1 | <60 | normal,2 | 60-69 | high,2.5909626483917236,UMAP_HRV,sex__age_group__bp_cat
1 | <60 | normal,2 | 60-69 | normal,5.8210344314575195,UMAP_HRV,sex__age_group__bp_cat
1 | <60 | normal,2 | 70-79 | high,1.9760414361953735,UMAP_HRV,sex__age_group__bp_cat
1 | <60 | normal,2 | 70-79 | normal,2.162125587463379,UMAP_HRV,sex__age_group__bp_cat
2 | 60-69 | high,2 | 60-69 | normal,3.4495913982391357,UMAP_HRV,sex__age_group__bp_cat
2 | 60-69 | high,2 | 70-79 | high,0.6158881187438965,UMAP_HRV,sex__age_group__bp_cat
2 | 60-69 | high,2 | 70-79 | normal,0.42910170555114746,UMAP_HRV,sex__age_group__bp_cat
2 | 60-69 | normal,2 | 70-79 | high,4.001605987548828,UMAP_HRV,sex__age_group__bp_cat
2 | 60-69 | normal,2 | 70-79 | normal,3.8160665035247803,UMAP_HRV,sex__age_group__bp_cat
2 | 70-79 | high,2 | 70-79 | normal,0.19137142598628998,UMAP_HRV,sex__age_group__bp_cat
1 | 60-69 | high,1 | 60-69 | normal,2.12554931640625,UMAP_Integrated,sex__age_group__bp_cat
1 | 60-69 | high,1 | 70-79 | high,0.858322024345398,UMAP_Integrated,sex__age_group__bp_cat
1 | 60-69 | high,1 | 70-79 | normal,2.2238473892211914,UMAP_Integrated,sex__age_group__bp_cat
1 | 60-69 | high,1 | 80+ | high,2.461030960083008,UMAP_Integrated,sex__age_group__bp_cat
1 | 60-69 | high,1 | 80+ | normal,3.0348947048187256,UMAP_Integrated,sex__age_group__bp_cat
1 | 60-69 | high,1 | <60 | normal,1.9622083902359009,UMAP_Integrated,sex__age_group__bp_cat
1 | 60-69 | high,2 | 60-69 | high,0.7792254090309143,UMAP_Integrated,sex__age_group__bp_cat
1 | 60-69 | high,2 | 60-69 | normal,2.506619453430176,UMAP_Integrated,sex__age_group__bp_cat
1 | 60-69 | high,2 | 70-79 | high,1.0342377424240112,UMAP_Integrated,sex__age_group__bp_cat
1 | 60-69 | high,2 | 70-79 | normal,2.312164783477783,UMAP_Integrated,sex__age_group__bp_cat
1 | 60-69 | normal,1 | 70-79 | high,2.012532949447632,UMAP_Integrated,sex__age_group__bp_cat
1 | 60-69 | normal,1 | 70-79 | normal,0.7944157123565674,UMAP_Integrated,sex__age_group__bp_cat
1 | 60-69 | normal,1 | 80+ | high,2.5501961708068848,UMAP_Integrated,sex__age_group__bp_cat
1 | 60-69 | normal,1 | 80+ | normal,2.0334744453430176,UMAP_Integrated,sex__age_group__bp_cat
1 | 60-69 | normal,1 | <60 | normal,1.048499345779419,UMAP_Integrated,sex__age_group__bp_cat
1 | 60-69 | normal,2 | 60-69 | high,2.31128191947937,UMAP_Integrated,sex__age_group__bp_cat
1 | 60-69 | normal,2 | 60-69 | normal,2.1956958770751953,UMAP_Integrated,sex__age_group__bp_cat
1 | 60-69 | normal,2 | 70-79 | high,2.182697296142578,UMAP_Integrated,sex__age_group__bp_cat
1 | 60-69 | normal,2 | 70-79 | normal,1.4807885885238647,UMAP_Integrated,sex__age_group__bp_cat
1 | 70-79 | high,1 | 70-79 | normal,1.7944362163543701,UMAP_Integrated,sex__age_group__bp_cat
1 | 70-79 | high,1 | 80+ | high,1.6053466796875,UMAP_Integrated,sex__age_group__bp_cat
1 | 70-79 | high,1 | 80+ | normal,2.319556951522827,UMAP_Integrated,sex__age_group__bp_cat
1 | 70-79 | high,1 | <60 | normal,1.4346823692321777,UMAP_Integrated,sex__age_group__bp_cat
1 | 70-79 | high,2 | 60-69 | high,0.33591920137405396,UMAP_Integrated,sex__age_group__bp_cat
1 | 70-79 | high,2 | 60-69 | normal,1.6914170980453491,UMAP_Integrated,sex__age_group__bp_cat
1 | 70-79 | high,2 | 70-79 | high,0.2243904024362564,UMAP_Integrated,sex__age_group__bp_cat
1 | 70-79 | high,2 | 70-79 | normal,1.648592233657837,UMAP_Integrated,sex__age_group__bp_cat
1 | 70-79 | normal,1 | 80+ | high,1.851304531097412,UMAP_Integrated,sex__age_group__bp_cat
1 | 70-79 | normal,1 | 80+ | normal,1.2491673231124878,UMAP_Integrated,sex__age_group__bp_cat
1 | 70-79 | normal,1 | <60 | normal,0.40501195192337036,UMAP_Integrated,sex__age_group__bp_cat
1 | 70-79 | normal,2 | 60-69 | high,2.128736734390259,UMAP_Integrated,sex__age_group__bp_cat
1 | 70-79 | normal,2 | 60-69 | normal,1.4467189311981201,UMAP_Integrated,sex__age_group__bp_cat
1 | 70-79 | normal,2 | 70-79 | high,1.8971128463745117,UMAP_Integrated,sex__age_group__bp_cat
1 | 70-79 | normal,2 | 70-79 | normal,0.7074506282806396,UMAP_Integrated,sex__age_group__bp_cat
1 | 80+ | high,1 | 80+ | normal,1.3206404447555542,UMAP_Integrated,sex__age_group__bp_cat
1 | 80+ | high,1 | <60 | normal,1.505813479423523,UMAP_Integrated,sex__age_group__bp_cat
1 | 80+ | high,2 | 60-69 | high,1.7989050149917603,UMAP_Integrated,sex__age_group__bp_cat
1 | 80+ | high,2 | 60-69 | normal,0.48850494623184204,UMAP_Integrated,sex__age_group__bp_cat
1 | 80+ | high,2 | 70-79 | high,1.4659281969070435,UMAP_Integrated,sex__age_group__bp_cat
1 | 80+ | high,2 | 70-79 | normal,1.1798495054244995,UMAP_Integrated,sex__age_group__bp_cat
1 | 80+ | normal,1 | <60 | normal,1.1986584663391113,UMAP_Integrated,sex__age_group__bp_cat
1 | 80+ | normal,2 | 60-69 | high,2.6253280639648438,UMAP_Integrated,sex__age_group__bp_cat
1 | 80+ | normal,2 | 60-69 | normal,0.8512312769889832,UMAP_Integrated,sex__age_group__bp_cat
1 | 80+ | normal,2 | 70-79 | high,2.298438549041748,UMAP_Integrated,sex__age_group__bp_cat
1 | 80+ | normal,2 | 70-79 | normal,0.7383182644844055,UMAP_Integrated,sex__age_group__bp_cat
1 | <60 | normal,2 | 60-69 | high,1.7705905437469482,UMAP_Integrated,sex__age_group__bp_cat
1 | <60 | normal,2 | 60-69 | normal,1.152689814567566,UMAP_Integrated,sex__age_group__bp_cat
1 | <60 | normal,2 | 70-79 | high,1.517118215560913,UMAP_Integrated,sex__age_group__bp_cat
1 | <60 | normal,2 | 70-79 | normal,0.49218374490737915,UMAP_Integrated,sex__age_group__bp_cat
2 | 60-69 | high,2 | 60-69 | normal,1.9512803554534912,UMAP_Integrated,sex__age_group__bp_cat
2 | 60-69 | high,2 | 70-79 | high,0.34163206815719604,UMAP_Integrated,sex__age_group__bp_cat
2 | 60-69 | high,2 | 70-79 | normal,1.9721531867980957,UMAP_Integrated,sex__age_group__bp_cat
2 | 60-69 | normal,2 | 70-79 | high,1.6100696325302124,UMAP_Integrated,sex__age_group__bp_cat
2 | 60-69 | normal,2 | 70-79 | normal,0.7443570494651794,UMAP_Integrated,sex__age_group__bp_cat
2 | 70-79 | high,2 | 70-79 | normal,1.6671637296676636,UMAP_Integrated,sex__age_group__bp_cat
1 | low | normal,1 | normal | high,0.9204257130622864,UMAP_HRV,sex__bmi_cat__bp_cat
1 | low | normal,1 | normal | normal,0.5040671229362488,UMAP_HRV,sex__bmi_cat__bp_cat
1 | low | normal,1 | obesity | high,0.41288071870803833,UMAP_HRV,sex__bmi_cat__bp_cat
1 | low | normal,1 | obesity | normal,0.8354701995849609,UMAP_HRV,sex__bmi_cat__bp_cat
1 | low | normal,1 | overweight | high,0.7529640197753906,UMAP_HRV,sex__bmi_cat__bp_cat
1 | low | normal,1 | overweight | normal,0.5085667371749878,UMAP_HRV,sex__bmi_cat__bp_cat
1 | low | normal,2 | normal | high,1.8632020950317383,UMAP_HRV,sex__bmi_cat__bp_cat
1 | low | normal,2 | normal | normal,2.987182378768921,UMAP_HRV,sex__bmi_cat__bp_cat
1 | low | normal,2 | obesity | high,3.1913177967071533,UMAP_HRV,sex__bmi_cat__bp_cat
1 | low | normal,2 | obesity | normal,4.561481475830078,UMAP_HRV,sex__bmi_cat__bp_cat
1 | low | normal,2 | overweight | high,1.6281578540802002,UMAP_HRV,sex__bmi_cat__bp_cat
1 | low | normal,2 | overweight | normal,3.8186941146850586,UMAP_HRV,sex__bmi_cat__bp_cat
1 | normal | high,1 | normal | normal,0.6931093335151672,UMAP_HRV,sex__bmi_cat__bp_cat
1 | normal | high,1 | obesity | high,0.8883727192878723,UMAP_HRV,sex__bmi_cat__bp_cat
1 | normal | high,1 | obesity | normal,0.2981675863265991,UMAP_HRV,sex__bmi_cat__bp_cat
1 | normal | high,1 | overweight | high,1.6377958059310913,UMAP_HRV,sex__bmi_cat__bp_cat
1 | normal | high,1 | overweight | normal,1.134922981262207,UMAP_HRV,sex__bmi_cat__bp_cat
1 | normal | high,2 | normal | high,2.761225700378418,UMAP_HRV,sex__bmi_cat__bp_cat
1 | normal | high,2 | normal | normal,3.9075846672058105,UMAP_HRV,sex__bmi_cat__bp_cat
1 | normal | high,2 | obesity | high,4.092686653137207,UMAP_HRV,sex__bmi_cat__bp_cat
1 | normal | high,2 | obesity | normal,5.48163366317749,UMAP_HRV,sex__bmi_cat__bp_cat
1 | normal | high,2 | overweight | high,2.4807279109954834,UMAP_HRV,sex__bmi_cat__bp_cat
1 | normal | high,2 | overweight | normal,4.70469331741333,UMAP_HRV,sex__bmi_cat__bp_cat
1 | normal | normal,1 | obesity | high,0.2140335738658905,UMAP_HRV,sex__bmi_cat__bp_cat
1 | normal | normal,1 | obesity | normal,0.4660278260707855,UMAP_HRV,sex__bmi_cat__bp_cat
1 | normal | normal,1 | overweight | high,1.0286494493484497,UMAP_HRV,sex__bmi_cat__bp_cat
1 | normal | normal,1 | overweight | normal,0.45360520482063293,UMAP_HRV,sex__bmi_cat__bp_cat
1 | normal | normal,2 | normal | high,2.136498212814331,UMAP_HRV,sex__bmi_cat__bp_cat
1 | normal | normal,2 | normal | normal,3.3427629470825195,UMAP_HRV,sex__bmi_cat__bp_cat
1 | normal | normal,2 | obesity | high,3.462085008621216,UMAP_HRV,sex__bmi_cat__bp_cat
1 | normal | normal,2 | obesity | normal,4.903635025024414,UMAP_HRV,sex__bmi_cat__bp_cat
1 | normal | normal,2 | overweight | high,1.8201349973678589,UMAP_HRV,sex__bmi_cat__bp_cat
1 | normal | normal,2 | overweight | normal,4.053791046142578,UMAP_HRV,sex__bmi_cat__bp_cat
1 | obesity | high,1 | obesity | normal,0.6786326766014099,UMAP_HRV,sex__bmi_cat__bp_cat
1 | obesity | high,1 | overweight | high,0.8180005550384521,UMAP_HRV,sex__bmi_cat__bp_cat
1 | obesity | high,1 | overweight | normal,0.2465856373310089,UMAP_HRV,sex__bmi_cat__bp_cat
1 | obesity | high,2 | normal | high,1.922589898109436,UMAP_HRV,sex__bmi_cat__bp_cat
1 | obesity | high,2 | normal | normal,3.1330482959747314,UMAP_HRV,sex__bmi_cat__bp_cat
1 | obesity | high,2 | obesity | high,3.2480721473693848,UMAP_HRV,sex__bmi_cat__bp_cat
1 | obesity | high,2 | obesity | normal,4.691830635070801,UMAP_HRV,sex__bmi_cat__bp_cat
1 | obesity | high,2 | overweight | high,1.6078605651855469,UMAP_HRV,sex__bmi_cat__bp_cat
1 | obesity | high,2 | overweight | normal,3.8409364223480225,UMAP_HRV,sex__bmi_cat__bp_cat
1 | obesity | normal,1 | overweight | high,1.4804543256759644,UMAP_HRV,sex__bmi_cat__bp_cat
1 | obesity | normal,1 | overweight | normal,0.9193674921989441,UMAP_HRV,sex__bmi_cat__bp_cat
1 | obesity | normal,2 | normal | high,2.5968689918518066,UMAP_HRV,sex__bmi_cat__bp_cat
1 | obesity | normal,2 | normal | normal,3.78607439994812,UMAP_HRV,sex__bmi_cat__bp_cat
1 | obesity | normal,2 | obesity | high,3.924848794937134,UMAP_HRV,sex__bmi_cat__bp_cat
1 | obesity | normal,2 | obesity | normal,5.352957248687744,UMAP_HRV,sex__bmi_cat__bp_cat
1 | obesity | normal,2 | overweight | high,2.286095380783081,UMAP_HRV,sex__bmi_cat__bp_cat
1 | obesity | normal,2 | overweight | normal,4.519526481628418,UMAP_HRV,sex__bmi_cat__bp_cat
1 | overweight | high,1 | overweight | normal,0.6213436126708984,UMAP_HRV,sex__bmi_cat__bp_cat
1 | overweight | high,2 | normal | high,1.1234943866729736,UMAP_HRV,sex__bmi_cat__bp_cat
1 | overweight | high,2 | normal | normal,2.3150832653045654,UMAP_HRV,sex__bmi_cat__bp_cat
1 | overweight | high,2 | obesity | high,2.4549560546875,UMAP_HRV,sex__bmi_cat__bp_cat
1 | overweight | high,2 | obesity | normal,3.87518048286438,UMAP_HRV,sex__bmi_cat__bp_cat
1 | overweight | high,2 | overweight | high,0.8782838582992554,UMAP_HRV,sex__bmi_cat__bp_cat
1 | overweight | high,2 | overweight | normal,3.071397304534912,UMAP_HRV,sex__bmi_cat__bp_cat
1 | overweight | normal,2 | normal | high,1.6967355012893677,UMAP_HRV,sex__bmi_cat__bp_cat
1 | overweight | normal,2 | normal | normal,2.9268219470977783,UMAP_HRV,sex__bmi_cat__bp_cat
1 | overweight | normal,2 | obesity | high,3.0163686275482178,UMAP_HRV,sex__bmi_cat__bp_cat
1 | overweight | normal,2 | obesity | normal,4.476752281188965,UMAP_HRV,sex__bmi_cat__bp_cat
1 | overweight | normal,2 | overweight | high,1.3678905963897705,UMAP_HRV,sex__bmi_cat__bp_cat
1 | overweight | normal,2 | overweight | normal,3.602050542831421,UMAP_HRV,sex__bmi_cat__bp_cat
2 | normal | high,2 | normal | normal,1.2816739082336426,UMAP_HRV,sex__bmi_cat__bp_cat
2 | normal | high,2 | obesity | high,1.3314675092697144,UMAP_HRV,sex__bmi_cat__bp_cat
2 | normal | high,2 | obesity | normal,2.7894368171691895,UMAP_HRV,sex__bmi_cat__bp_cat
2 | normal | high,2 | overweight | high,0.4369814395904541,UMAP_HRV,sex__bmi_cat__bp_cat
2 | normal | high,2 | overweight | normal,1.9577665328979492,UMAP_HRV,sex__bmi_cat__bp_cat
2 | normal | normal,2 | obesity | high,0.7170725464820862,UMAP_HRV,sex__bmi_cat__bp_cat
2 | normal | normal,2 | obesity | normal,1.5757976770401,UMAP_HRV,sex__bmi_cat__bp_cat
2 | normal | normal,2 | overweight | high,1.7082583904266357,UMAP_HRV,sex__bmi_cat__bp_cat
2 | normal | normal,2 | overweight | normal,1.3005895614624023,UMAP_HRV,sex__bmi_cat__bp_cat
2 | obesity | high,2 | obesity | normal,1.5760499238967896,UMAP_HRV,sex__bmi_cat__bp_cat
2 | obesity | high,2 | overweight | high,1.6637721061706543,UMAP_HRV,sex__bmi_cat__bp_cat
2 | obesity | high,2 | overweight | normal,0.6785826683044434,UMAP_HRV,sex__bmi_cat__bp_cat
2 | obesity | normal,2 | overweight | high,3.1806142330169678,UMAP_HRV,sex__bmi_cat__bp_cat
2 | obesity | normal,2 | overweight | normal,1.376533031463623,UMAP_HRV,sex__bmi_cat__bp_cat
2 | overweight | high,2 | overweight | normal,2.2342116832733154,UMAP_HRV,sex__bmi_cat__bp_cat
1 | low | normal,1 | normal | high,2.3833956718444824,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | low | normal,1 | normal | normal,0.4015805721282959,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | low | normal,1 | obesity | high,2.177847146987915,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | low | normal,1 | obesity | normal,1.4265625476837158,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | low | normal,1 | overweight | high,2.5973567962646484,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | low | normal,1 | overweight | normal,0.41692498326301575,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | low | normal,2 | normal | high,2.066318988800049,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | low | normal,2 | normal | normal,0.6946377158164978,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | low | normal,2 | obesity | high,2.4767794609069824,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | low | normal,2 | obesity | normal,1.3783729076385498,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | low | normal,2 | overweight | high,2.15242075920105,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | low | normal,2 | overweight | normal,1.5437695980072021,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | normal | high,1 | normal | normal,2.2156410217285156,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | normal | high,1 | obesity | high,1.1618423461914062,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | normal | high,1 | obesity | normal,2.347506046295166,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | normal | high,1 | overweight | high,0.2830536961555481,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | normal | high,1 | overweight | normal,1.9723647832870483,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | normal | high,2 | normal | high,0.9234728217124939,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | normal | high,2 | normal | normal,1.7798343896865845,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | normal | high,2 | obesity | high,0.3581194281578064,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | normal | high,2 | obesity | normal,1.5129553079605103,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | normal | high,2 | overweight | high,0.24076730012893677,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | normal | high,2 | overweight | normal,1.8506990671157837,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | normal | normal,1 | obesity | high,2.213916778564453,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | normal | normal,1 | obesity | normal,1.7209876775741577,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | normal | normal,1 | overweight | high,2.4554874897003174,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | normal | normal,1 | overweight | normal,0.3595344126224518,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | normal | normal,2 | normal | high,1.7687671184539795,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | normal | normal,2 | normal | normal,0.43611079454421997,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | normal | normal,2 | obesity | high,2.3627846240997314,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | normal | normal,2 | obesity | normal,1.026476502418518,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | normal | normal,2 | overweight | high,1.9993685483932495,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | normal | normal,2 | overweight | normal,1.1502666473388672,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | obesity | high,1 | obesity | normal,1.470143437385559,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | obesity | high,1 | overweight | high,1.1042330265045166,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | obesity | high,1 | overweight | normal,1.866171956062317,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | obesity | high,2 | normal | high,1.8501307964324951,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | obesity | high,2 | normal | normal,1.8600932359695435,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | obesity | high,2 | obesity | high,0.8942806124687195,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | obesity | high,2 | obesity | normal,2.0361814498901367,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | obesity | high,2 | overweight | high,1.02399742603302,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | obesity | high,2 | overweight | normal,2.440826892852783,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | obesity | normal,1 | overweight | high,2.4214556217193604,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | obesity | normal,1 | overweight | normal,1.4139351844787598,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | obesity | normal,2 | normal | high,2.583956003189087,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | obesity | normal,2 | normal | normal,1.6539314985275269,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | obesity | normal,2 | obesity | high,2.2254533767700195,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | obesity | normal,2 | obesity | normal,2.261291027069092,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | obesity | normal,2 | overweight | high,2.122119188308716,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | obesity | normal,2 | overweight | normal,2.5985798835754395,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | overweight | high,1 | overweight | normal,2.1931910514831543,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | overweight | high,2 | normal | high,1.1981282234191895,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | overweight | high,2 | normal | normal,2.021915912628174,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | overweight | high,2 | obesity | high,0.21024860441684723,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | overweight | high,2 | obesity | normal,1.7920972108840942,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | overweight | high,2 | overweight | high,0.45719921588897705,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | overweight | high,2 | overweight | normal,2.133476495742798,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | overweight | normal,2 | normal | high,1.6643418073654175,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | overweight | normal,2 | normal | normal,0.31761109828948975,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | overweight | normal,2 | obesity | high,2.0814576148986816,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | overweight | normal,2 | obesity | normal,1.027172565460205,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | overweight | normal,2 | overweight | high,1.7441092729568481,UMAP_Integrated,sex__bmi_cat__bp_cat
1 | overweight | normal,2 | overweight | normal,1.2660119533538818,UMAP_Integrated,sex__bmi_cat__bp_cat
2 | normal | high,2 | normal | normal,1.372836709022522,UMAP_Integrated,sex__bmi_cat__bp_cat
2 | normal | high,2 | obesity | high,1.2660108804702759,UMAP_Integrated,sex__bmi_cat__bp_cat
2 | normal | high,2 | obesity | normal,0.7988337278366089,UMAP_Integrated,sex__bmi_cat__bp_cat
2 | normal | high,2 | overweight | high,0.8903787732124329,UMAP_Integrated,sex__bmi_cat__bp_cat
2 | normal | high,2 | overweight | normal,1.0198549032211304,UMAP_Integrated,sex__bmi_cat__bp_cat
2 | normal | normal,2 | obesity | high,1.9349459409713745,UMAP_Integrated,sex__bmi_cat__bp_cat
2 | normal | normal,2 | obesity | normal,0.7095624208450317,UMAP_Integrated,sex__bmi_cat__bp_cat
2 | normal | normal,2 | overweight | high,1.5652117729187012,UMAP_Integrated,sex__bmi_cat__bp_cat
2 | normal | normal,2 | overweight | normal,0.965948760509491,UMAP_Integrated,sex__bmi_cat__bp_cat
2 | obesity | high,2 | obesity | normal,1.7792530059814453,UMAP_Integrated,sex__bmi_cat__bp_cat
2 | obesity | high,2 | overweight | high,0.41533002257347107,UMAP_Integrated,sex__bmi_cat__bp_cat
2 | obesity | high,2 | overweight | normal,2.142103433609009,UMAP_Integrated,sex__bmi_cat__bp_cat
2 | obesity | normal,2 | overweight | high,1.3645002841949463,UMAP_Integrated,sex__bmi_cat__bp_cat
2 | obesity | normal,2 | overweight | normal,0.40516626834869385,UMAP_Integrated,sex__bmi_cat__bp_cat
2 | overweight | high,2 | overweight | normal,1.7273231744766235,UMAP_Integrated,sex__bmi_cat__bp_cat
60-69 | normal | high,60-69 | normal | normal,2.6009714603424072,UMAP_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | high,60-69 | obesity | high,2.862335443496704,UMAP_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | high,60-69 | obesity | normal,1.9249253273010254,UMAP_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | high,60-69 | overweight | high,2.1811113357543945,UMAP_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | high,60-69 | overweight | normal,3.0269999504089355,UMAP_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | high,70-79 | low | normal,3.7079217433929443,UMAP_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | high,70-79 | normal | high,1.2584706544876099,UMAP_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | high,70-79 | normal | normal,1.4945502281188965,UMAP_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | high,70-79 | obesity | high,2.5758752822875977,UMAP_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | high,70-79 | obesity | normal,2.0460667610168457,UMAP_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | high,70-79 | overweight | high,2.468785524368286,UMAP_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | high,70-79 | overweight | normal,3.4240362644195557,UMAP_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | high,80+ | normal | normal,1.886724591255188,UMAP_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | high,80+ | overweight | normal,1.0843192338943481,UMAP_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | normal,60-69 | obesity | high,0.3771279454231262,UMAP_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | normal,60-69 | obesity | normal,0.7208223938941956,UMAP_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | normal,60-69 | overweight | high,1.0775620937347412,UMAP_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | normal,60-69 | overweight | normal,0.6742973327636719,UMAP_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | normal,70-79 | low | normal,1.227428913116455,UMAP_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | normal,70-79 | normal | high,1.4740755558013916,UMAP_HRV,age_group__bmi_cat__bp_cat
