group_a,group_b,distance,embedding,grouping
1 | 60-69,1 | 70-79,3.342068910598755,TSNE_HRV,sex__age_group
1 | 70-79 | normal,2 | 60-69 | high,8.444170951843262,TSNE_HRV,sex__age_group__bp_cat
1 | 70-79 | normal,2 | 60-69 | normal,20.214113235473633,TSNE_HRV,sex__age_group__bp_cat
1 | 70-79 | normal,2 | 70-79 | high,6.640039920806885,TSNE_HRV,sex__age_group__bp_cat
1 | 70-79 | normal,2 | 70-79 | normal,6.9323530197143555,TSNE_HRV,sex__age_group__bp_cat
1 | 80+ | high,1 | 80+ | normal,8.074895858764648,TSNE_HRV,sex__age_group__bp_cat
1 | 80+ | high,1 | <60 | normal,2.0183064937591553,TSNE_HRV,sex__age_group__bp_cat
1 | 80+ | high,2 | 60-69 | high,8.046690940856934,TSNE_HRV,sex__age_group__bp_cat
1 | 80+ | high,2 | 60-69 | normal,19.71392250061035,TSNE_HRV,sex__age_group__bp_cat
1 | 80+ | high,2 | 70-79 | high,6.236600875854492,TSNE_HRV,sex__age_group__bp_cat
1 | 80+ | high,2 | 70-79 | normal,6.515999794006348,TSNE_HRV,sex__age_group__bp_cat
1 | 80+ | normal,1 | <60 | normal,6.2740020751953125,TSNE_HRV,sex__age_group__bp_cat
1 | 80+ | normal,2 | 60-69 | high,13.516075134277344,TSNE_HRV,sex__age_group__bp_cat
1 | 80+ | normal,2 | 60-69 | normal,26.069866180419922,TSNE_HRV,sex__age_group__bp_cat
1 | 80+ | normal,2 | 70-79 | high,12.079933166503906,TSNE_HRV,sex__age_group__bp_cat
1 | 80+ | normal,2 | 70-79 | normal,12.451749801635742,TSNE_HRV,sex__age_group__bp_cat
1 | <60 | normal,2 | 60-69 | high,9.628554344177246,TSNE_HRV,sex__age_group__bp_cat
1 | <60 | normal,2 | 60-69 | normal,21.605289459228516,TSNE_HRV,sex__age_group__bp_cat
1 | <60 | normal,2 | 70-79 | high,7.852290630340576,TSNE_HRV,sex__age_group__bp_cat
1 | <60 | normal,2 | 70-79 | normal,8.168745040893555,TSNE_HRV,sex__age_group__bp_cat
2 | 60-69 | high,2 | 60-69 | normal,12.556187629699707,TSNE_HRV,sex__age_group__bp_cat
2 | 60-69 | high,2 | 70-79 | high,1.811592936515808,TSNE_HRV,sex__age_group__bp_cat
2 | 60-69 | high,2 | 70-79 | normal,1.5716853141784668,TSNE_HRV,sex__age_group__bp_cat
2 | 60-69 | normal,2 | 70-79 | high,14.050375938415527,TSNE_HRV,sex__age_group__bp_cat
2 | 60-69 | normal,2 | 70-79 | normal,13.686939239501953,TSNE_HRV,sex__age_group__bp_cat
2 | 70-79 | high,2 | 70-79 | normal,0.37331846356391907,TSNE_HRV,sex__age_group__bp_cat
1 | 60-69 | high,1 | 60-69 | normal,14.80612850189209,TSNE_Integrated,sex__age_group__bp_cat
1 | 60-69 | high,1 | 70-79 | high,5.277856826782227,TSNE_Integrated,sex__age_group__bp_cat
1 | 60-69 | high,1 | 70-79 | normal,15.516823768615723,TSNE_Integrated,sex__age_group__bp_cat
1 | 60-69 | high,1 | 80+ | high,15.099143981933594,TSNE_Integrated,sex__age_group__bp_cat
1 | 60-69 | high,1 | 80+ | normal,26.08880615234375,TSNE_Integrated,sex__age_group__bp_cat
1 | 60-69 | high,1 | <60 | normal,15.701984405517578,TSNE_Integrated,sex__age_group__bp_cat
1 | 60-69 | high,2 | 60-69 | high,4.538987636566162,TSNE_Integrated,sex__age_group__bp_cat
1 | 60-69 | high,2 | 60-69 | normal,17.491151809692383,TSNE_Integrated,sex__age_group__bp_cat
1 | 60-69 | high,2 | 70-79 | high,6.381011486053467,TSNE_Integrated,sex__age_group__bp_cat
1 | 60-69 | high,2 | 70-79 | normal,17.10750961303711,TSNE_Integrated,sex__age_group__bp_cat
1 | 60-69 | normal,1 | 70-79 | high,10.822128295898438,TSNE_Integrated,sex__age_group__bp_cat
1 | 60-69 | normal,1 | 70-79 | normal,5.232429504394531,TSNE_Integrated,sex__age_group__bp_cat
1 | 60-69 | normal,1 | 80+ | high,8.711600303649902,TSNE_Integrated,sex__age_group__bp_cat
1 | 60-69 | normal,1 | 80+ | normal,13.911924362182617,TSNE_Integrated,sex__age_group__bp_cat
1 | 60-69 | normal,1 | <60 | normal,5.044384479522705,TSNE_Integrated,sex__age_group__bp_cat
1 | 60-69 | normal,2 | 60-69 | high,12.700159072875977,TSNE_Integrated,sex__age_group__bp_cat
1 | 60-69 | normal,2 | 60-69 | normal,11.862190246582031,TSNE_Integrated,sex__age_group__bp_cat
1 | 60-69 | normal,2 | 70-79 | high,12.860917091369629,TSNE_Integrated,sex__age_group__bp_cat
1 | 60-69 | normal,2 | 70-79 | normal,8.502169609069824,TSNE_Integrated,sex__age_group__bp_cat
1 | 70-79 | high,1 | 70-79 | normal,10.475566864013672,TSNE_Integrated,sex__age_group__bp_cat
1 | 70-79 | high,1 | 80+ | high,9.82130241394043,TSNE_Integrated,sex__age_group__bp_cat
1 | 70-79 | high,1 | 80+ | normal,20.908138275146484,TSNE_Integrated,sex__age_group__bp_cat
1 | 70-79 | high,1 | <60 | normal,10.691821098327637,TSNE_Integrated,sex__age_group__bp_cat
1 | 70-79 | high,2 | 60-69 | high,1.8925353288650513,TSNE_Integrated,sex__age_group__bp_cat
1 | 70-79 | high,2 | 60-69 | normal,12.292826652526855,TSNE_Integrated,sex__age_group__bp_cat
1 | 70-79 | high,2 | 70-79 | high,2.8558402061462402,TSNE_Integrated,sex__age_group__bp_cat
1 | 70-79 | high,2 | 70-79 | normal,11.847713470458984,TSNE_Integrated,sex__age_group__bp_cat
1 | 70-79 | normal,1 | 80+ | high,3.796755313873291,TSNE_Integrated,sex__age_group__bp_cat
1 | 70-79 | normal,1 | 80+ | normal,10.6746826171875,TSNE_Integrated,sex__age_group__bp_cat
1 | 70-79 | normal,1 | <60 | normal,0.31933194398880005,TSNE_Integrated,sex__age_group__bp_cat
1 | 70-79 | normal,2 | 60-69 | high,12.05678939819336,TSNE_Integrated,sex__age_group__bp_cat
1 | 70-79 | normal,2 | 60-69 | normal,6.69313383102417,TSNE_Integrated,sex__age_group__bp_cat
1 | 70-79 | normal,2 | 70-79 | high,11.420717239379883,TSNE_Integrated,sex__age_group__bp_cat
1 | 70-79 | normal,2 | 70-79 | normal,3.2818443775177,TSNE_Integrated,sex__age_group__bp_cat
1 | 80+ | high,1 | 80+ | normal,11.516634941101074,TSNE_Integrated,sex__age_group__bp_cat
1 | 80+ | high,1 | <60 | normal,4.095327854156494,TSNE_Integrated,sex__age_group__bp_cat
1 | 80+ | high,2 | 60-69 | high,10.959452629089355,TSNE_Integrated,sex__age_group__bp_cat
1 | 80+ | high,2 | 60-69 | normal,3.339344024658203,TSNE_Integrated,sex__age_group__bp_cat
1 | 80+ | high,2 | 70-79 | high,9.782296180725098,TSNE_Integrated,sex__age_group__bp_cat
1 | 80+ | high,2 | 70-79 | normal,2.3078460693359375,TSNE_Integrated,sex__age_group__bp_cat
1 | 80+ | normal,1 | <60 | normal,10.54559326171875,TSNE_Integrated,sex__age_group__bp_cat
1 | 80+ | normal,2 | 60-69 | high,22.290143966674805,TSNE_Integrated,sex__age_group__bp_cat
1 | 80+ | normal,2 | 60-69 | normal,10.929823875427246,TSNE_Integrated,sex__age_group__bp_cat
1 | 80+ | normal,2 | 70-79 | high,21.266342163085938,TSNE_Integrated,sex__age_group__bp_cat
1 | 80+ | normal,2 | 70-79 | normal,9.240817070007324,TSNE_Integrated,sex__age_group__bp_cat
1 | <60 | normal,2 | 60-69 | high,12.293341636657715,TSNE_Integrated,sex__age_group__bp_cat
1 | <60 | normal,2 | 60-69 | normal,6.938747406005859,TSNE_Integrated,sex__age_group__bp_cat
1 | <60 | normal,2 | 70-79 | high,11.68724250793457,TSNE_Integrated,sex__age_group__bp_cat
1 | <60 | normal,2 | 70-79 | normal,3.458183526992798,TSNE_Integrated,sex__age_group__bp_cat
2 | 60-69 | high,2 | 60-69 | normal,13.089259147644043,TSNE_Integrated,sex__age_group__bp_cat
2 | 60-69 | high,2 | 70-79 | high,1.9189906120300293,TSNE_Integrated,sex__age_group__bp_cat
2 | 60-69 | high,2 | 70-79 | normal,13.11082649230957,TSNE_Integrated,sex__age_group__bp_cat
2 | 60-69 | normal,2 | 70-79 | high,11.586389541625977,TSNE_Integrated,sex__age_group__bp_cat
2 | 60-69 | normal,2 | 70-79 | normal,3.719083547592163,TSNE_Integrated,sex__age_group__bp_cat
2 | 70-79 | high,2 | 70-79 | normal,12.027091979980469,TSNE_Integrated,sex__age_group__bp_cat
1 | low | normal,1 | normal | high,3.855713367462158,TSNE_HRV,sex__bmi_cat__bp_cat
1 | low | normal,1 | normal | normal,3.0831897258758545,TSNE_HRV,sex__bmi_cat__bp_cat
1 | low | normal,1 | obesity | high,2.554541826248169,TSNE_HRV,sex__bmi_cat__bp_cat
1 | low | normal,1 | obesity | normal,3.4748423099517822,TSNE_HRV,sex__bmi_cat__bp_cat
1 | low | normal,1 | overweight | high,3.5710198879241943,TSNE_HRV,sex__bmi_cat__bp_cat
1 | low | normal,1 | overweight | normal,3.244290351867676,TSNE_HRV,sex__bmi_cat__bp_cat
1 | low | normal,2 | normal | high,8.751819610595703,TSNE_HRV,sex__bmi_cat__bp_cat
1 | low | normal,2 | normal | normal,9.47372817993164,TSNE_HRV,sex__bmi_cat__bp_cat
1 | low | normal,2 | obesity | high,11.615503311157227,TSNE_HRV,sex__bmi_cat__bp_cat
1 | low | normal,2 | obesity | normal,17.62991714477539,TSNE_HRV,sex__bmi_cat__bp_cat
1 | low | normal,2 | overweight | high,8.253046989440918,TSNE_HRV,sex__bmi_cat__bp_cat
1 | low | normal,2 | overweight | normal,15.102262496948242,TSNE_HRV,sex__bmi_cat__bp_cat
1 | normal | high,1 | normal | normal,3.0375514030456543,TSNE_HRV,sex__bmi_cat__bp_cat
1 | normal | high,1 | obesity | high,3.419156789779663,TSNE_HRV,sex__bmi_cat__bp_cat
1 | normal | high,1 | obesity | normal,1.3823004961013794,TSNE_HRV,sex__bmi_cat__bp_cat
1 | normal | high,1 | overweight | high,6.2163896560668945,TSNE_HRV,sex__bmi_cat__bp_cat
1 | normal | high,1 | overweight | normal,4.205930233001709,TSNE_HRV,sex__bmi_cat__bp_cat
1 | normal | high,2 | normal | high,10.783247947692871,TSNE_HRV,sex__bmi_cat__bp_cat
1 | normal | high,2 | normal | normal,12.954161643981934,TSNE_HRV,sex__bmi_cat__bp_cat
1 | normal | high,2 | obesity | high,14.232902526855469,TSNE_HRV,sex__bmi_cat__bp_cat
1 | normal | high,2 | obesity | normal,20.419923782348633,TSNE_HRV,sex__bmi_cat__bp_cat
1 | normal | high,2 | overweight | high,9.731693267822266,TSNE_HRV,sex__bmi_cat__bp_cat
1 | normal | high,2 | overweight | normal,17.25284194946289,TSNE_HRV,sex__bmi_cat__bp_cat
1 | normal | normal,1 | obesity | high,0.7224710583686829,TSNE_HRV,sex__bmi_cat__bp_cat
1 | normal | normal,1 | obesity | normal,1.7128360271453857,TSNE_HRV,sex__bmi_cat__bp_cat
1 | normal | normal,1 | overweight | high,3.5099594593048096,TSNE_HRV,sex__bmi_cat__bp_cat
1 | normal | normal,1 | overweight | normal,1.1983288526535034,TSNE_HRV,sex__bmi_cat__bp_cat
1 | normal | normal,2 | normal | high,7.749655246734619,TSNE_HRV,sex__bmi_cat__bp_cat
1 | normal | normal,2 | normal | normal,10.433152198791504,TSNE_HRV,sex__bmi_cat__bp_cat
1 | normal | normal,2 | obesity | high,11.256638526916504,TSNE_HRV,sex__bmi_cat__bp_cat
1 | normal | normal,2 | obesity | normal,17.45647430419922,TSNE_HRV,sex__bmi_cat__bp_cat
1 | normal | normal,2 | overweight | high,6.710798263549805,TSNE_HRV,sex__bmi_cat__bp_cat
1 | normal | normal,2 | overweight | normal,14.215728759765625,TSNE_HRV,sex__bmi_cat__bp_cat
1 | obesity | high,1 | obesity | normal,2.2174651622772217,TSNE_HRV,sex__bmi_cat__bp_cat
1 | obesity | high,1 | overweight | high,2.8852286338806152,TSNE_HRV,sex__bmi_cat__bp_cat
1 | obesity | high,1 | overweight | normal,0.9015418887138367,TSNE_HRV,sex__bmi_cat__bp_cat
1 | obesity | high,2 | normal | high,7.4181599617004395,TSNE_HRV,sex__bmi_cat__bp_cat
1 | obesity | high,2 | normal | normal,9.785587310791016,TSNE_HRV,sex__bmi_cat__bp_cat
1 | obesity | high,2 | obesity | high,10.814070701599121,TSNE_HRV,sex__bmi_cat__bp_cat
1 | obesity | high,2 | obesity | normal,17.00115394592285,TSNE_HRV,sex__bmi_cat__bp_cat
1 | obesity | high,2 | overweight | high,6.511186599731445,TSNE_HRV,sex__bmi_cat__bp_cat
1 | obesity | high,2 | overweight | normal,13.898826599121094,TSNE_HRV,sex__bmi_cat__bp_cat
1 | obesity | normal,1 | overweight | high,5.097946643829346,TSNE_HRV,sex__bmi_cat__bp_cat
1 | obesity | normal,1 | overweight | normal,2.90824556350708,TSNE_HRV,sex__bmi_cat__bp_cat
1 | obesity | normal,2 | normal | high,9.453529357910156,TSNE_HRV,sex__bmi_cat__bp_cat
1 | obesity | normal,2 | normal | normal,11.967830657958984,TSNE_HRV,sex__bmi_cat__bp_cat
1 | obesity | normal,2 | obesity | high,12.967363357543945,TSNE_HRV,sex__bmi_cat__bp_cat
1 | obesity | normal,2 | obesity | normal,19.165874481201172,TSNE_HRV,sex__bmi_cat__bp_cat
1 | obesity | normal,2 | overweight | high,8.362645149230957,TSNE_HRV,sex__bmi_cat__bp_cat
1 | obesity | normal,2 | overweight | normal,15.910325050354004,TSNE_HRV,sex__bmi_cat__bp_cat
1 | overweight | high,1 | overweight | normal,2.4355430603027344,TSNE_HRV,sex__bmi_cat__bp_cat
1 | overweight | high,2 | normal | high,5.184563636779785,TSNE_HRV,sex__bmi_cat__bp_cat
1 | overweight | high,2 | normal | normal,6.925289630889893,TSNE_HRV,sex__bmi_cat__bp_cat
1 | overweight | high,2 | obesity | high,8.165992736816406,TSNE_HRV,sex__bmi_cat__bp_cat
1 | overweight | high,2 | obesity | normal,14.290472030639648,TSNE_HRV,sex__bmi_cat__bp_cat
1 | overweight | high,2 | overweight | high,4.840253829956055,TSNE_HRV,sex__bmi_cat__bp_cat
1 | overweight | high,2 | overweight | normal,11.545161247253418,TSNE_HRV,sex__bmi_cat__bp_cat
1 | overweight | normal,2 | normal | high,6.5806779861450195,TSNE_HRV,sex__bmi_cat__bp_cat
1 | overweight | normal,2 | normal | normal,9.34335994720459,TSNE_HRV,sex__bmi_cat__bp_cat
1 | overweight | normal,2 | obesity | high,10.059263229370117,TSNE_HRV,sex__bmi_cat__bp_cat
1 | overweight | normal,2 | obesity | normal,16.258535385131836,TSNE_HRV,sex__bmi_cat__bp_cat
1 | overweight | normal,2 | overweight | high,5.621256351470947,TSNE_HRV,sex__bmi_cat__bp_cat
1 | overweight | normal,2 | overweight | normal,13.056612014770508,TSNE_HRV,sex__bmi_cat__bp_cat
2 | normal | high,2 | normal | normal,6.018312454223633,TSNE_HRV,sex__bmi_cat__bp_cat
2 | normal | high,2 | obesity | high,3.835099458694458,TSNE_HRV,sex__bmi_cat__bp_cat
2 | normal | high,2 | obesity | normal,9.92809772491455,TSNE_HRV,sex__bmi_cat__bp_cat
2 | normal | high,2 | overweight | high,1.6978285312652588,TSNE_HRV,sex__bmi_cat__bp_cat
2 | normal | high,2 | overweight | normal,6.480739593505859,TSNE_HRV,sex__bmi_cat__bp_cat
2 | normal | normal,2 | obesity | high,4.822548866271973,TSNE_HRV,sex__bmi_cat__bp_cat
2 | normal | normal,2 | obesity | normal,9.073678016662598,TSNE_HRV,sex__bmi_cat__bp_cat
2 | normal | normal,2 | overweight | high,7.471053123474121,TSNE_HRV,sex__bmi_cat__bp_cat
2 | normal | normal,2 | overweight | normal,8.647907257080078,TSNE_HRV,sex__bmi_cat__bp_cat
2 | obesity | high,2 | obesity | normal,6.202546119689941,TSNE_HRV,sex__bmi_cat__bp_cat
2 | obesity | high,2 | overweight | high,5.474759578704834,TSNE_HRV,sex__bmi_cat__bp_cat
2 | obesity | high,2 | overweight | normal,3.95564603805542,TSNE_HRV,sex__bmi_cat__bp_cat
2 | obesity | normal,2 | overweight | high,11.444759368896484,TSNE_HRV,sex__bmi_cat__bp_cat
2 | obesity | normal,2 | overweight | normal,4.750798225402832,TSNE_HRV,sex__bmi_cat__bp_cat
2 | overweight | high,2 | overweight | normal,7.6371049880981445,TSNE_HRV,sex__bmi_cat__bp_cat
1 | low | normal,1 | normal | high,13.176953315734863,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | low | normal,1 | normal | normal,3.071631669998169,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | low | normal,1 | obesity | high,21.98353385925293,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | low | normal,1 | obesity | normal,19.638757705688477,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | low | normal,1 | overweight | high,18.313430786132812,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | low | normal,1 | overweight | normal,6.4500017166137695,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | low | normal,2 | normal | high,7.938418388366699,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | low | normal,2 | normal | normal,2.746117353439331,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | low | normal,2 | obesity | high,19.037521362304688,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | low | normal,2 | obesity | normal,8.841470718383789,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | low | normal,2 | overweight | high,12.50722599029541,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | low | normal,2 | overweight | normal,2.9098827838897705,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | normal | high,1 | normal | normal,11.961647987365723,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | normal | high,1 | obesity | high,10.00744342803955,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | normal | high,1 | obesity | normal,15.10744857788086,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | normal | high,1 | overweight | high,5.703000545501709,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | normal | high,1 | overweight | normal,7.939858436584473,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | normal | high,2 | normal | high,6.05877685546875,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | normal | high,2 | normal | normal,10.865059852600098,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | normal | high,2 | obesity | high,5.868997097015381,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | normal | high,2 | obesity | normal,7.8614654541015625,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | normal | high,2 | overweight | high,1.6069220304489136,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | normal | high,2 | overweight | normal,10.32769775390625,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | normal | normal,1 | obesity | high,19.903013229370117,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | normal | normal,1 | obesity | normal,16.624208450317383,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | normal | normal,1 | overweight | high,17.478721618652344,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | normal | normal,1 | overweight | normal,4.2624945640563965,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | normal | normal,2 | normal | high,7.868352890014648,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | normal | normal,2 | normal | normal,4.108768463134766,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | normal | normal,2 | obesity | high,17.77981948852539,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | normal | normal,2 | obesity | normal,6.196080684661865,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | normal | normal,2 | overweight | high,11.651041030883789,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | normal | normal,2 | overweight | normal,3.465446949005127,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | obesity | high,1 | obesity | normal,12.43444538116455,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | obesity | high,1 | overweight | high,9.493256568908691,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | obesity | high,1 | overweight | normal,15.682592391967773,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | obesity | high,2 | normal | high,15.94179916381836,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | obesity | high,2 | normal | normal,20.148029327392578,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | obesity | high,2 | obesity | high,6.787777423858643,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | obesity | high,2 | obesity | normal,13.949808120727539,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | obesity | high,2 | overweight | high,11.486551284790039,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | obesity | high,2 | overweight | normal,19.420446395874023,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | obesity | normal,1 | overweight | high,18.833433151245117,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | obesity | normal,1 | overweight | normal,13.980656623840332,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | obesity | normal,2 | normal | high,18.12771224975586,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | obesity | normal,2 | normal | normal,19.328468322753906,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | obesity | normal,2 | obesity | high,16.771516799926758,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | obesity | normal,2 | obesity | normal,11.322422981262207,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | obesity | normal,2 | overweight | high,16.516319274902344,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | obesity | normal,2 | overweight | normal,18.38516616821289,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | overweight | high,1 | overweight | normal,13.597315788269043,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | overweight | high,2 | normal | high,10.509394645690918,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | overweight | high,2 | normal | normal,15.763458251953125,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | overweight | high,2 | obesity | high,2.707566261291504,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | overweight | high,2 | obesity | normal,13.515030860900879,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | overweight | high,2 | overweight | high,5.847511291503906,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | overweight | high,2 | overweight | normal,15.404311180114746,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | overweight | normal,2 | normal | high,5.515192985534668,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | overweight | normal,2 | normal | normal,5.403294086456299,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | overweight | normal,2 | obesity | high,13.651436805725098,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | overweight | normal,2 | obesity | normal,2.664478063583374,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | overweight | normal,2 | overweight | high,7.916646957397461,TSNE_Integrated,sex__bmi_cat__bp_cat
1 | overweight | normal,2 | overweight | normal,4.473555088043213,TSNE_Integrated,sex__bmi_cat__bp_cat
2 | normal | high,2 | normal | normal,5.28573751449585,TSNE_Integrated,sex__bmi_cat__bp_cat
2 | normal | high,2 | obesity | high,11.613309860229492,TSNE_Integrated,sex__bmi_cat__bp_cat
2 | normal | high,2 | obesity | normal,7.463918685913086,TSNE_Integrated,sex__bmi_cat__bp_cat
2 | normal | high,2 | overweight | high,4.925324440002441,TSNE_Integrated,sex__bmi_cat__bp_cat
2 | normal | high,2 | overweight | normal,5.060403347015381,TSNE_Integrated,sex__bmi_cat__bp_cat
2 | normal | normal,2 | obesity | high,16.66651153564453,TSNE_Integrated,sex__bmi_cat__bp_cat
2 | normal | normal,2 | obesity | normal,8.057520866394043,TSNE_Integrated,sex__bmi_cat__bp_cat
2 | normal | normal,2 | overweight | high,10.031332969665527,TSNE_Integrated,sex__bmi_cat__bp_cat
2 | normal | normal,2 | overweight | normal,0.9439474940299988,TSNE_Integrated,sex__bmi_cat__bp_cat
2 | obesity | high,2 | obesity | normal,13.0389986038208,TSNE_Integrated,sex__bmi_cat__bp_cat
2 | obesity | high,2 | overweight | high,6.689300060272217,TSNE_Integrated,sex__bmi_cat__bp_cat
2 | obesity | high,2 | overweight | normal,16.171916961669922,TSNE_Integrated,sex__bmi_cat__bp_cat
2 | obesity | normal,2 | overweight | high,8.364728927612305,TSNE_Integrated,sex__bmi_cat__bp_cat
2 | obesity | normal,2 | overweight | normal,7.121584415435791,TSNE_Integrated,sex__bmi_cat__bp_cat
2 | overweight | high,2 | overweight | normal,9.60581111907959,TSNE_Integrated,sex__bmi_cat__bp_cat
60-69 | normal | high,60-69 | normal | normal,8.72563648223877,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | high,60-69 | obesity | high,9.271821022033691,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | high,60-69 | obesity | normal,6.2002058029174805,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | high,60-69 | overweight | high,7.67579984664917,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | high,60-69 | overweight | normal,10.715391159057617,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | high,70-79 | low | normal,11.91217041015625,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | high,70-79 | normal | high,3.4978902339935303,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | high,70-79 | normal | normal,5.047277450561523,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | high,70-79 | obesity | high,9.058710098266602,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | high,70-79 | obesity | normal,7.791151523590088,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | high,70-79 | overweight | high,8.203145980834961,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | high,70-79 | overweight | normal,11.445382118225098,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | high,80+ | normal | normal,9.80036449432373,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | high,80+ | overweight | normal,6.756598949432373,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | normal,60-69 | obesity | high,0.5646007657051086,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | normal,60-69 | obesity | normal,2.775830030441284,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | normal,60-69 | overweight | high,3.0522162914276123,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | normal,60-69 | overweight | normal,2.4983060359954834,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | normal,70-79 | low | normal,3.2116482257843018,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | normal,70-79 | normal | high,5.381694793701172,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | normal,70-79 | normal | normal,4.610402584075928,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | normal,70-79 | obesity | high,2.8439712524414062,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | normal,70-79 | obesity | normal,3.8261759281158447,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | normal,70-79 | overweight | high,1.0430247783660889,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | normal,70-79 | overweight | normal,3.956775426864624,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | normal,80+ | normal | normal,9.221392631530762,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | normal,80+ | overweight | normal,10.810630798339844,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | obesity | high,60-69 | obesity | normal,3.251801013946533,TSNE_HRV,age_group__bmi_cat__bp_cat
